,ID,RA,Dec,M,Axis_maj,Axis_min,R_eff,PA,Area,V_cen,V_RMS,V_RMS_dendro,V_RMS_refit,V_disp,V_disp_dendro,V_disp_refit,V_disp_nt,V_disp_nt_dendro,V_disp_nt_refit,V_grad_abs,V_grad_PA,j,M_vir,M_vir_dendro,M_vir_refit,virial,virial_dendro,virial_refit,m_lin,m_lin_vir,m_lin_vir_dendro,m_lin_vir_refit,virial_lin,virial_lin_dendro,virial_lin_refit,id_unresolved,id_resolvedLeaves,id_resolvedBranches,id_SCIMES,abundance_pNH3,count_c2d,count_SCUBA2,Tkin,Tdust
34,34,247.035093091,-24.6759275217,4.37397475257,0.0130304718485,0.00968934261744,0.0112364009454,93.4825231327,0.00157458764188,3.45131424581,0.25345264219,0.246766246712,0.331467290882,0.33857079643,0.333594848398,0.400327999629,0.237173967552,0.230014846406,0.319192440349,5.78943631143,11.4942804733,0.000292382063789,1.19757948138,1.16263669739,1.67431546681,0.273796615008,0.265807820839,0.382790382095,142.547106293,53.2901721467,51.7352799635,74.5040816425,0.37384253902,0.362934620763,0.522662883729,False,True,False,34,2.40903678842e-09,0,0,16.3597299539,18.9500350449
35,35,247.099285426,-24.6271364363,0.210957980413,0.00680185171258,0.00516463743293,0.00592698051018,89.7754229907,0.000412392001445,3.7420505391,0.361578878188,0.261658636148,0.392006555385,0.430181408007,0.350402626294,0.456054709556,0.349471715292,0.244655751021,0.380867869611,13.6273110193,350.617758763,0.000191486057535,1.01979974989,0.676622340171,1.14616071176,4.83413686412,3.20737968219,5.4331232671,13.1707672616,86.0302938521,57.0798519591,96.6901029784,6.53191208553,4.33382891256,7.34126577879,False,True,False,35,1.83733840569e-09,0,0,17.6339204588,18.9702923509
36,36,246.773255996,-24.6194389598,0.990435873203,0.0119566225915,0.00990515591537,0.0108826564308,128.213661757,0.00127466618628,3.53324023038,0.650148748488,0.240670570753,1.52296771016,0.689799332039,0.333244725312,1.54031177673,0.643640214821,0.222489673022,1.52020063714,10.2494066019,293.305097515,0.000485543954078,4.81458198092,1.12367214499,24.0065813535,4.86107390815,1.13452286553,24.2384004892,35.177106765,221.20435445,51.6267398563,1102.97432921,6.28830437725,1.46762325285,31.3548904571,False,True,False,36,2.56069812597e-09,0,0,17.2485497747,22.091308069
37,37,246.710546195,-24.4077006235,3.06672811139,0.0133369038294,0.0074942462008,0.00999750173062,158.66123404,0.00116219564044,3.4562841937,0.288560534137,0.254625487778,0.444371448271,0.378083115645,0.352865129335,0.507095301213,0.271677007012,0.235319683206,0.433597968533,1.81773062766,145.037311252,7.26729001982e-05,1.32875277,1.15740965863,2.39028006396,0.433280265396,0.37740863115,0.779423534507,97.6478151859,66.4542405596,57.8849441499,119.543868476,0.68055020415,0.592793029109,1.22423495343,False,True,False,37,6.39736034792e-10,0,0,19.3749850341,21.4668589877
38,38,246.856968116,-24.6033650959,13.928410314,0.021482076318,0.00928934946188,0.0141263765377,120.06605316,0.00397395928665,3.71944070078,0.392329714732,0.20737839091,0.665479178452,0.455930707836,0.311377587991,0.704849446506,0.38127666556,0.18562081687,0.65902338926,2.79166310845,355.954195273,0.000222835590038,2.73027626896,1.27345501212,6.52531727446,0.196022102121,0.0914285969045,0.468489736254,275.338899927,96.6375298605,45.0736609181,230.962174095,0.350976668702,0.16370248058,0.838828709479,False,True,False,38,1.30967385149e-09,0,0,17.5149190144,20.0469894068
39,39,247.132062108,-24.3096167466,148.204208131,0.0242867607403,0.0177256696008,0.0207484721499,20.8278751485,0.00716062475236,3.37646342043,0.0969383673714,0.115976310919,0.128493260398,0.201008899137,0.210850741421,0.217986349186,0.0669520898831,0.0923906919847,0.107684972206,2.43476020305,225.18720922,0.000419264827098,0.779461772842,0.857658736158,0.916690744825,0.00525937679283,0.00578700663751,0.00618532197154,2591.39261521,18.7835944548,20.6679973822,22.0905601675,0.00724845565453,0.00797563335671,0.00852459022917,False,True,False,39,1.90748141704e-10,0,0,10.066586068,17.09110716
40,40,247.087773875,-24.6415725716,0.394037603369,0.00931138765981,0.00521777636018,0.00697027534692,7.67929810627,0.000562352729243,3.50816704382,0.292536857692,0.225903012387,0.355899202896,0.37261557586,0.322950035254,0.424180146739,0.277733279197,0.206373768369,0.34383455889,8.71462132815,302.139529903,0.000169359039035,0.899808462076,0.675925351467,1.16608105345,2.28355987952,1.71538286115,2.95931414535,17.9707224584,64.5461202959,48.4862733411,83.6466994064,3.59173764134,2.69807034488,4.65460971867,False,True,False,40,2.58225109277e-09,0,0,17.2923226026,19.1814283952
41,41,246.737050217,-24.5497275032,6257.90818858,0.0602517784752,0.0359056364476,0.0465121323232,161.821381446,0.0382399855885,3.73696818081,0.13908363383,0.173000043747,0.546240878776,0.233723519938,0.255365310309,0.577634420909,0.117270000375,0.15600324011,0.541098044197,1.52282999422,159.35789546,0.00131778303898,2.36237705106,2.82012384282,14.4294742643,0.000377502670201,0.000450649603323,0.0023057983322,44106.3980456,25.3952778884,30.3160025348,155.115166125,0.000575773108069,0.000687337979933,0.00351684048116,False,False,True,41,6.40470672272e-11,3,3,11.4544298909,19.1364214925
42,42,246.504862298,-24.5364734941,6.00311622534,0.0192599351544,0.00861054896399,0.0128778342391,23.7015735873,0.00202446982528,3.3722636789,0.312087408817,0.264710612511,0.404811199136,0.409355793518,0.374493422266,0.483782721778,0.293728702523,0.242795610174,0.390832581664,6.31959138252,278.696283881,0.000419212912115,2.00642458981,1.67922676277,2.80234542305,0.334230508705,0.279725845667,0.466815120323,132.362270147,77.9022525276,65.1983373752,108.804996671,0.588553312369,0.49257494075,0.822024256237,False,True,False,42,1.77514383248e-09,0,0,22.7818444096,29.1266296594
43,43,246.807918677,-24.4600283849,9.29625059463,0.0162318598986,0.00607634001747,0.00993127886327,92.4462875517,0.00213694037112,3.96281503146,0.27906174853,0.12989726817,0.552703540891,0.350041581961,0.248046265618,0.591721939531,0.266079284413,0.0989748775144,0.546263608722,7.95566470674,340.456685506,0.000313867838245,1.13141669056,0.568131267188,3.23309636667,0.121706776193,0.061114022412,0.347784984253,243.210215597,56.9622858312,28.6031273016,162.773415749,0.234210087317,0.117606603125,0.669270471842,False,True,False,29,4.23827264734e-09,0,1,14.4967948212,17.140861257
44,44,246.741323884,-24.3877713852,55.6762394534,0.0249675215844,0.0153685278112,0.0195886204171,46.8524472455,0.00461129237979,3.4637863436,0.232664673002,0.206180481346,0.315425619838,0.320402628523,0.301720707261,0.384731485522,0.215504052404,0.186599939517,0.302989221243,1.55414661856,157.006266229,0.000238539157225,1.86970943611,1.65802934751,2.6958606404,0.0335818197217,0.0297798372123,0.048420307601,946.971123386,47.7243776308,42.3212383569,68.8119066834,0.0503968668655,0.0446911603868,0.0726652640023,False,True,False,44,1.67207953114e-10,0,0,15.7536257898,20.7863710864
45,45,247.07248953,-24.651732243,0.284518856085,0.00716743338495,0.00530462197546,0.00616607854649,75.3376896119,0.000487372365344,3.54766431215,0.28417533802,0.208290577257,0.302810945148,0.363126813249,0.307392947764,0.377888777635,0.269547369767,0.187843355973,0.289127360017,1.55405869131,118.436576168,2.36344507068e-05,0.755968706189,0.541720138176,0.818681865532,2.65700740046,1.90398677131,2.8774256891,16.8573640024,61.3006062516,43.9274438439,66.3859420019,3.6364289365,2.60583112743,3.93809743874,False,True,False,45,7.18954203564e-10,0,0,16.5913731775,19.2784455726
46,46,246.738225111,-24.5508239701,4723.71931833,0.0580930394493,0.0344014465953,0.0447044135872,163.60661384,0.0324290073864,3.7433843252,0.137847049971,0.165028322609,0.378130518819,0.232068578564,0.249175366427,0.421706894932,0.116093517876,0.147343961431,0.370754076133,1.48336323939,161.694769157,0.0011857914326,2.23852121836,2.58070725142,7.39179535194,0.000473889549211,0.000546329508065,0.00156482526878,34530.4517851,25.0369151359,28.8641215077,82.6741115564,0.000725067696529,0.000835903384275,0.00239423776066,False,False,True,41,7.68983158544e-11,3,3,11.3153465092,18.8709883102
47,47,246.745043625,-24.5524984897,1042.95366232,0.0600231756956,0.0138541156609,0.0288369210982,168.0238374,0.0138338771394,3.76559083565,0.13248666959,0.157238021512,0.340688703249,0.226329049038,0.24165246994,0.386963710625,0.110525720919,0.139237253545,0.33276419562,4.19574116403,238.996947079,0.00139561766624,1.37343343295,1.56570339977,4.01483309526,0.00131686908304,0.00150122048211,0.00384948367345,7378.84385349,23.8138015544,27.1475480069,69.6127211638,0.00322730796684,0.00367910590682,0.00943409598387,False,False,True,41,2.4371438387e-10,2,3,10.9316445796,18.4420419339
48,48,246.822720665,-24.5522550633,0.375076687254,0.00689177671207,0.00542777526637,0.0061161274659,2.45022809239,0.000412392001445,3.33447289134,0.434143037435,0.31015896444,0.445650982859,0.497859138448,0.394439004164,0.507925529292,0.423164652803,0.294595875144,0.434963153557,4.15421321655,28.0047940276,6.21586867395e-05,1.40950825255,0.884737354207,1.4670831875,3.75792018124,2.35881723464,3.91142195012,23.1116605031,115.228815979,72.3282304971,119.93562885,4.98574370993,3.12951250247,5.18939904099,False,True,False,48,2.60222515231e-09,0,0,19.2788511581,20.7367723572
49,49,246.810069063,-24.5022474168,118.661256362,0.0285007678121,0.009491410577,0.0164472638778,150.024719738,0.00569850765633,3.64802147823,0.33470603639,0.198582786745,0.559406461612,0.398730317854,0.293926621407,0.599911097475,0.323397087612,0.17886494534,0.552714333787,1.90109347855,8.50195553061,0.000205707811531,2.43125385157,1.32114240985,5.50358375997,0.0204890283999,0.011133730169,0.046380629438,1768.05047047,73.9105868804,40.1629845447,167.310009764,0.0418034372407,0.0227159717528,0.0946296571049,False,True,False,49,1.20564898005e-09,1,4,15.2448156854,17.1000975058
50,50,246.618979151,-24.3902315335,1597.18643432,0.0420759402704,0.0168343822063,0.0266143280998,148.584432226,0.0164581898758,3.45067859248,0.255732468519,0.248587265375,0.581058100019,0.350431657477,0.345251907473,0.628515526224,0.237278536358,0.229559658625,0.573175822901,4.09106301231,207.954043769,0.00115911672709,3.03878728597,2.94961822809,9.77520009857,0.00190258771342,0.00184675887844,0.00612026241179,16119.9636784,57.0893105883,55.414102829,183.64544207,0.00354152848773,0.0034376071767,0.0113924228202,False,False,True,50,1.29000773341e-10,3,12,18.6359493715,25.3947812911
51,51,246.617961701,-24.3896509692,786.784643542,0.0374725453764,0.0137187498007,0.0226732546057,155.741277078,0.0102723098542,3.45432935272,0.252891694673,0.237420455571,0.537704752554,0.347922949498,0.336845130997,0.588406806956,0.234317920261,0.217529656012,0.529223090426,5.41073023183,219.699402127,0.00111261164864,2.55186764904,2.39195244852,7.29873120434,0.00324341313724,0.00304016158444,0.00927665691527,8916.30583377,56.2748421745,52.7483259487,160.954643064,0.00631145266029,0.00591593950815,0.0180517185105,False,False,True,50,2.15806934475e-10,2,11,18.5362554312,26.2355582084
52,52,246.749619081,-24.5734768319,122.937893556,0.0183485781466,0.0117517532981,0.0146842760717,146.837408016,0.004461331652,3.83137571475,0.133032088211,0.114436630176,0.26835123641,0.225079811615,0.214613903159,0.323999646891,0.11168295859,0.0887202855717,0.258433613968,4.28264228427,263.646135757,0.000369382974092,0.691677670319,0.628849001421,1.43324271579,0.00562623655176,0.00511517631572,0.0116582664168,2845.28403902,23.5516435043,21.4123256179,48.8019534906,0.00827743142032,0.00752554940886,0.017151874056,False,True,False,41,1.08743670839e-09,2,3,10.7015537281,18.1548156541
53,53,246.906810365,-24.7123447297,158.061439817,0.0287481395238,0.00974630793475,0.0167388237445,101.319611186,0.00761050693576,3.63629014101,0.151868271442,0.118033073829,0.288405394723,0.255954337823,0.237445694206,0.354438038146,0.127813042954,0.0848764313319,0.276495703011,1.141217906,277.073818846,0.000127902325646,1.01959583656,0.87746875723,1.95516634522,0.00645062981671,0.00555144099817,0.0123696604781,2334.84720829,30.4560180607,26.2105859594,58.4021426792,0.0130441161,0.0112258249132,0.025013261027,False,True,False,5,4.26908398849e-10,1,0,13.7809426995,17.5367063188
