,ID,RA,Dec,M,Axis_maj,Axis_min,R_eff,PA,Area,V_cen,V_RMS,V_disp,V_disp_nt,V_grad_abs,V_grad_PA,j,M_vir,virial,m_lin,m_lin_vir,virial_lin,id_unresolved,id_resolvedLeaves,id_resolvedBranches,id_SCIMES,abundance_pNH3
30,30,52.200770452,31.3769779721,0.258262862574,0.00935968659546,0.00426504481255,0.00631818666716,141.926716841,0.000715863653637,8.59815209008,0.123083498364,0.123083498364,0.123083498364,3.32105827424,326.42782283,5.30299714107e-05,0.0889959502244,0.344594454415,11.7177149658,7.04283957666,0.601042063,False,False,False,30,3.75233870957e-22
31,31,52.1871252584,31.4066470602,9.7429644306,0.0254203518388,0.0171044935749,0.0208519122552,127.726055222,0.00483207966205,8.34936241587,0.197064190459,0.218612543729,0.193428677125,124.171185637,114.481243945,0.0215959640969,0.926561333431,0.0951005558966,162.761557016,22.2176585555,0.136504337774,False,True,False,18,8.19799469801e-10
32,32,52.1554455956,31.2913728328,3583.3020264,0.125399565255,0.0360573406174,0.0672426563846,23.7773942125,0.0604904787323,8.02203692301,0.287250827662,0.328177318592,0.280216049766,1.71439984203,355.317415644,0.00310071487497,6.73348837595,0.00187912945276,12134.7172212,50.0685780276,0.00412606055132,False,False,True,32,2.18899631201e-10
33,33,52.2505883245,31.3361147943,2671.67994895,0.0834484897372,0.0557731070927,0.0682215622427,31.4189791919,0.0363300804221,7.91837613781,0.2494471338,0.331645817933,0.233780795927,2.04776686239,106.480699737,0.0038122715038,6.97668057336,0.00261134593465,13595.9082733,51.1325184005,0.00376087550551,False,False,True,33,2.23273048012e-10
34,34,52.1861193938,31.388729839,0.492215558749,0.0117747173158,0.00643497432244,0.00870459669261,164.388602924,0.00107379548046,8.45555695388,0.15038397113,0.189798304092,0.143144195211,0.663385645691,329.601082446,2.01058930999e-05,0.291548920393,0.592319594964,17.7519932443,16.7468367972,0.943377826181,False,False,False,18,6.82289622115e-10
35,35,52.2355440671,31.229569413,1122.83769539,0.100116066787,0.0244372309972,0.0494627076756,144.189994905,0.0295293757125,7.44299813202,0.39179032753,0.438322657484,0.383897840392,2.23376488943,330.983877722,0.00218601544026,8.83575888891,0.00786913275638,4762.72472287,89.3173797405,0.0187534205602,False,False,True,28,4.96944637085e-10
36,36,52.2622654028,31.2626963376,55.7423326902,0.0198864493282,0.0132826311312,0.0162525189105,2.01949707888,0.003937250095,8.27938741045,0.278729243658,0.359919182116,0.263575149583,12.1573364353,335.099013814,0.00128451679398,1.95753166143,0.0351175052596,1190.33764076,60.2224083605,0.0505927110918,False,True,False,25,2.81291161935e-09
37,37,52.2844431137,31.290403288,29.3384282234,0.0170485177589,0.0118384996255,0.0142066488344,156.171541178,0.00340035235478,8.46633901409,0.102720381858,0.227622109781,0.0633404784417,2.28840384592,299.936637463,0.000184746385941,0.684382132883,0.0233271573948,730.789826678,24.0866843708,0.0329597970463,False,True,False,23,1.99630740967e-09
38,38,52.2716692424,31.3149794831,34.7077717034,0.0218997239321,0.0120830316792,0.0162669929009,167.629980964,0.00465311374864,8.30355209658,0.134445701975,0.24576473991,0.106618480803,3.16190294667,145.543688343,0.000334674852697,0.913533661132,0.0263207234662,673.023715699,28.0793649662,0.0417212117659,False,True,False,33,1.98778133897e-09
39,39,52.164293693,31.3031931469,727.608435522,0.0442936748543,0.0252181046206,0.0334215877317,166.653913699,0.0214759096091,8.10525367908,0.192511131785,0.272089600261,0.176637234754,1.21912896891,348.8445829,0.000544708055365,2.30053630606,0.00316177794779,6975.86854551,34.4169212505,0.0049337112685,False,True,False,32,7.36564139434e-10
40,40,52.2069550416,31.3155944808,0.81028515813,0.00949352800271,0.00649128281081,0.0078501703891,96.3531992219,0.00107379548046,8.46935185606,0.106029007231,0.178277708961,0.0893677043421,4.33731248689,262.079096775,0.000106915056653,0.231980404064,0.286294771336,36.2453689005,14.7755012035,0.40765211258,False,False,False,40,3.55934209861e-09
41,41,52.2040724085,31.3549453435,100.386294893,0.0395779157844,0.0165864489805,0.0256214184016,84.3740798257,0.0114538184582,8.28663558599,0.113819979071,0.197209436755,0.0940437772065,0.340445506613,163.437508312,8.93951453922e-05,0.926481352557,0.00922916174503,1077.11923447,18.0802119936,0.0167857108248,False,True,False,41,7.80445078895e-10
42,42,52.4670999635,31.651477195,1026.17988303,0.0656965054859,0.0320241329393,0.0458680021947,20.9361693685,0.0490366602741,8.20923431469,0.135336955215,0.17477290699,0.127975816117,2.52154634183,252.944631587,0.00212200593745,1.30267528324,0.00126944145444,6633.20628115,14.2002618482,0.0021407839959,False,True,False,42,2.20695305859e-10
43,43,52.2535993945,31.3387000027,1773.3089881,0.0644775816734,0.0538322863785,0.0589149865623,13.1369364507,0.0282766143187,7.93521351078,0.226578356706,0.314945456785,0.209173186603,2.10748725579,128.981597179,0.00292601477197,5.43343664238,0.00306401009573,11679.3305762,46.1125170302,0.00394821575854,False,False,True,33,2.81747491189e-10
44,44,52.3051646194,31.3408702276,15.9489422399,0.0193597956391,0.0122415836036,0.0153946275325,78.4633057565,0.00357931826819,8.22394835883,0.157481563901,0.224549147897,0.144012376512,4.71323409896,123.856723558,0.00044680433067,0.721722320965,0.0452520493277,349.843164371,23.440720454,0.0670035114054,False,True,False,44,5.62967327233e-10
45,45,52.197319996,31.1986730487,33.8137972481,0.0473833246144,0.0120629812758,0.0239078262836,20.072270541,0.00751656836319,8.19040892701,0.12508995764,0.179632089104,0.114075939893,1.67829883007,287.166549117,0.000383715609198,0.717275606862,0.0212125127976,303.047489671,15.0008536609,0.0495000096427,False,False,True,45,4.0933100595e-10
46,46,52.194123927,31.1920516404,4.56358014891,0.0284125963061,0.00755675627298,0.0146528859058,6.65830693325,0.00286345461455,8.19313991404,0.0966189574641,0.130673512024,0.0900468521152,1.49052513203,33.1454401212,0.000128010510782,0.232635733076,0.0509765853749,68.208270481,7.93822236015,0.116382108858,False,True,False,45,1.01683636598e-09
47,47,52.2284060881,31.2399119462,203.350420318,0.0419196707278,0.0189317930285,0.0281711648684,139.326152546,0.0114538184582,7.52715165174,0.373888586642,0.427707960649,0.364630056166,6.6984816617,316.500319409,0.00212640495038,4.79156739486,0.0235631054382,2060.0107548,85.0438279219,0.0412831960822,False,False,True,28,1.45140283756e-09
48,48,52.1959109621,31.2575311617,239.535492372,0.039863745864,0.0202370120982,0.0284028714628,37.5215168921,0.014854170813,8.0861173207,0.142950453034,0.226969265411,0.124534522381,2.70746047021,293.894698937,0.000873668369399,1.36042461439,0.00567942813367,2551.7260258,23.9487161742,0.00938530074628,False,True,False,28,1.0070630165e-09
49,49,52.3444354628,31.5012484945,19088.752121,0.253481364012,0.0953967295462,0.155503354072,2.59639848749,0.191493527348,7.50553102624,0.205806320022,0.232355255254,0.201277272874,0.365956860983,69.5542022602,0.00353972405101,7.80589829419,0.000408926589057,31979.6553483,25.0988100571,0.000784836790258,False,False,True,49,3.53454308136e-11
50,50,52.4142902798,31.6638890078,60.357860619,0.0589075358986,0.0230940847866,0.0368838125552,49.2692761349,0.0141383071593,7.64512432689,0.214002588126,0.226369622746,0.211976275385,14.6015402186,241.776712059,0.00794566540604,1.75731748008,0.0291149729639,435.116204239,23.822340457,0.0547493755114,False,False,True,50,9.1179547361e-11
51,51,52.2647646925,31.0670150903,10.9705970291,0.023153220583,0.017268047411,0.0199952722098,16.4182134509,0.0057269092291,7.56498054359,0.334797458112,0.337955707522,0.334294159621,58.1774728957,30.580805001,0.00930399536932,2.12336678797,0.193550704883,201.215359773,53.096721207,0.263880059987,False,True,False,51,3.7280516055e-10
52,52,52.2208142251,31.1459618443,25.1512355725,0.032650035516,0.0148074090956,0.021987779171,169.31544603,0.00608484105592,7.9376428716,0.179193965953,0.193676824746,0.176789649135,31.084423467,98.6387130402,0.0060112603975,0.766857744675,0.0304898637072,327.128169056,17.4382719308,0.0533071547495,False,False,True,64,3.5444057265e-11
53,53,52.2205243676,31.1336392622,0.439204788599,0.0111152070976,0.00578946434183,0.00802191343406,105.114335695,0.000894829567047,8.16157931206,0.0892059551294,0.0892059551294,0.0892059551294,6.27365918323,224.240858631,0.000161486735599,0.0593531530066,0.135137763857,16.7799933223,3.69943863734,0.220467229413,False,False,False,64,2.75808051744e-22
54,54,52.1692678549,31.1881507537,1.25891334543,0.0130129859564,0.00860741261269,0.0105833897901,69.7636733618,0.00178965913409,7.14967204892,0.494409603145,0.494409603145,0.494409603145,11.6619599822,214.456516756,0.000522493775978,2.40534134053,1.91064885384,41.0829056655,113.637567369,2.76605477456,False,True,False,54,1.92445679442e-22
55,55,52.2032400871,31.2092597206,1.07209815611,0.0109163212282,0.00616506122026,0.00820364484067,50.6364686755,0.00125276139387,8.1756616099,0.0865894033397,0.224519292638,0.0263935252909,3.04759809161,233.240926148,8.20410830089e-05,0.384496427868,0.358639202649,41.7061900706,23.4344876781,0.561894712474,False,False,False,45,6.04728053044e-09
56,56,52.2513055903,31.3417842447,1138.68052023,0.0647783517306,0.0332605163575,0.0464172535524,43.8182695967,0.0218338414359,7.88243114469,0.182262923611,0.286866042414,0.159506011028,0.813760579889,120.687014626,0.00070131886261,3.55153298648,0.00311898985132,7464.73292044,38.2566041146,0.00512497962384,False,False,True,33,3.53683754539e-10
57,57,52.2209769905,31.1481967041,12.3753112107,0.0244848394576,0.0132028498581,0.0179797013089,160.365190662,0.00411621600841,7.91463338197,0.136889929353,0.163468066788,0.132187794951,2.24191784216,231.110219626,0.000289897606677,0.446710802051,0.0360969348119,214.635297381,12.4226424671,0.0578779101977,False,True,False,64,7.2035508339e-11
58,58,52.2896111705,31.2465147125,837.218760222,0.0542839611001,0.0230653373568,0.0353847124594,142.863512462,0.0146752048996,7.71786279106,0.322748506492,0.379193828052,0.312868830632,9.70314982863,55.8357749063,0.00485963969054,4.73060100003,0.00565037625145,6549.52337906,66.8452655289,0.0102061267149,False,False,True,25,7.08645238863e-10
59,59,52.1333446322,31.2541074714,212.733555463,0.0745017631181,0.0190448713062,0.037667976992,16.7590112165,0.018791420908,7.72514620807,0.249351214935,0.290263669879,0.242233341298,2.73302802966,352.638467918,0.00155113168785,2.95077291726,0.0138707450775,1212.5836943,39.1681894397,0.0323014317475,False,False,True,32,7.86688617615e-10
60,60,52.1407460808,31.2653129023,1.574378249,0.0118104212774,0.00878950742326,0.010188610577,10.0202879917,0.00161069322068,8.14676759641,0.0647689429438,0.180543456558,,1.39764236468,355.042115447,5.80344635135e-05,0.308785286072,0.196131575286,56.6090631897,15.1534541309,0.267686007807,False,True,False,32,1.16159021233e-08
61,61,52.2580531374,31.3455020195,364.784623017,0.0308153997705,0.0281866068206,0.0294717077441,149.093936266,0.0110958866314,7.91624361913,0.164750013123,0.275369057591,0.139378141411,2.03913182086,192.920384077,0.000708460917044,2.07784767644,0.00569609447696,5027.02439438,35.2515655775,0.00701241187868,False,False,True,33,6.65756627187e-10
62,62,52.2594847048,31.3439216317,187.261845841,0.0277488030035,0.0182880075438,0.02252710187,60.0228355081,0.00787450019001,7.93774453163,0.156902895049,0.271197712269,0.129859636578,1.93302697316,205.528232724,0.000392381525618,1.54047798028,0.00822633128154,2865.80952726,34.1916592106,0.0119308903419,False,True,False,33,9.99181456281e-10
63,63,52.1561078443,31.0930506696,3823.9345262,0.0934695242772,0.0439472407054,0.0640915570261,53.6928332666,0.0762394791124,6.96170514479,0.304877211977,0.332156595555,0.300326234519,1.70533043608,64.145662077,0.00280201321571,6.57453000919,0.00171931029785,17373.3148911,51.290141122,0.00295223688994,False,False,True,63,1.73276987002e-10
64,64,52.2223126367,31.1567099068,81.1058209886,0.0646117915107,0.019108729692,0.035137576167,6.52166558411,0.011811750285,7.87468113377,0.19035980111,0.202798733491,0.188312904744,12.6779622457,100.2862329,0.00626113467639,1.34363220729,0.0165664090557,533.067883472,19.1195915294,0.0358670858295,False,False,True,64,5.18322767252e-11
65,65,52.1990259493,31.1734494865,0.317247905062,0.0115118777617,0.00639577705476,0.00858064121413,146.489324032,0.000894829567047,8.03832682298,0.11038520397,0.11038520397,0.11038520397,3.08029973215,64.3716017758,9.07177886915e-05,0.0972119378446,0.306422631304,11.7029370639,5.66460800648,0.484033023127,False,False,False,65,3.81834568888e-22
66,66,52.2297821737,31.194951098,0.563333669483,0.0132637625842,0.00594471315356,0.00887971080048,42.1055699606,0.00107379548046,7.78338186217,0.176434925164,0.176434925164,0.176434925164,4.11192818716,304.537700223,0.000129689004307,0.257007658765,0.456226340955,18.0360423104,14.4716232623,0.802372439209,False,False,False,66,2.58041491831e-22
67,67,52.222357382,31.2468660674,4.27462232116,0.0108260916613,0.00904562729176,0.00989589764471,95.4454141257,0.00161069322068,7.88442834574,0.147729747314,0.255183190789,0.122320227796,7.28558719958,325.203707453,0.000285387496125,0.599152602743,0.140165038623,167.675004006,30.2727768745,0.180544363508,False,True,False,28,1.57077549133e-08
68,68,52.1411451604,31.2805879089,4.20804985916,0.0169636374237,0.00994614017311,0.0129893308396,57.9645289885,0.00250552278773,7.99205421161,0.103293259646,0.219996799787,0.0684814900481,4.13983908557,220.267095758,0.000279393957168,0.584517655589,0.138904641141,105.342633564,22.4999140758,0.213587920811,False,True,False,32,7.22102948711e-09
69,69,52.3447335622,31.5037369902,16733.6274308,0.24500030457,0.0958980378894,0.153280946274,2.21699309494,0.180934538457,7.50463611669,0.201319093163,0.227850964688,0.19678585255,0.383172961496,113.760442605,0.00360106692424,7.39891511314,0.000442158470645,29004.5243001,24.135142994,0.000832116491353,False,False,True,69,3.8770091649e-11
70,70,52.3959583312,31.1582157274,0.51694281593,0.0176612178517,0.00881882617806,0.012480032465,88.3706196618,0.00161069322068,7.71302269956,0.204352624978,0.204352624978,0.204352624978,16.767117104,103.875114826,0.00104459951306,0.484567502861,0.937371577529,12.4297997669,19.4137116318,1.56186841268,False,False,True,70,4.21797506395e-22
71,71,52.2216042839,31.1680310666,4.45244154561,0.0177158417956,0.0127349422971,0.0150203269942,92.6007973201,0.00304242052796,7.80777403128,0.166877305699,0.182581778966,0.164250468589,4.17942181294,323.576906607,0.000377168114913,0.465556489237,0.104562066558,106.728083057,15.4975484028,0.145205909812,False,True,False,64,3.50342173779e-10
72,72,52.2350559878,31.1873824179,0.204082206576,0.0133885290969,0.00428125414462,0.00757097719496,158.208096917,0.000715863653637,7.80228588124,0.186038684938,0.186038684938,0.186038684938,617.201220366,58.6704621643,0.0141511144515,0.243633266739,1.19379964979,6.47313330093,16.0899485274,2.48565073195,False,False,False,72,4.74852635485e-22
73,73,52.292602189,31.2467329891,227.944078852,0.0539398681631,0.0107341363043,0.0240623751342,148.899211479,0.00751656836319,7.85417612219,0.1498895823,0.248444296178,0.127455223966,4.473338544,57.3166954057,0.001036021444,1.38093959774,0.00605823851486,1794.5712699,28.694997689,0.0159898902709,False,False,True,25,1.40635375223e-09
74,74,52.4117740914,31.6632934147,39.4879074072,0.0557850425612,0.0195415333624,0.0330170451484,41.962296936,0.0114538184582,7.63177118864,0.181689908547,0.19790890043,0.178984440027,17.4906585658,259.785338059,0.00762680355896,1.20239450811,0.0304496892101,300.599758187,18.2086934597,0.0605745446022,False,False,True,50,1.34341269774e-10
75,75,52.4007145173,31.1590303558,0.104796143773,0.00812217852735,0.00492320745406,0.00632354092808,136.903491231,0.000715863653637,7.78125298584,0.156101933097,0.156101933097,0.156101933097,478.470139869,59.4833982422,0.00765306670408,0.143269922113,1.36712971446,5.47917342576,11.328298792,2.0675196625,False,False,False,70,9.24737973735e-22
76,76,52.3813168803,31.1666843372,0.371410023321,0.0118459738834,0.00806167196329,0.00977232600428,77.4806699562,0.00125276139387,7.64231869978,0.197138554475,0.197138554475,0.197138554475,146.894737871,217.848445301,0.00561128236132,0.353117475241,0.950748372605,13.3145080665,18.0672173179,1.35695717992,False,False,False,76,4.56613158599e-22
77,77,52.2244510889,31.1717517627,11.5880903913,0.0305720943199,0.0159911557671,0.0221107015356,40.1249123715,0.00501104557546,7.79138091405,0.164185450424,0.178681213488,0.161768772499,3.37256430889,303.552698465,0.000659515907926,0.656354454955,0.0566404327887,160.964075441,14.8424611019,0.0922097745177,False,False,True,64,2.85848436778e-10
