,ID,RA,Dec,M,Axis_maj,Axis_min,R_eff,PA,Area,V_cen,V_RMS,V_RMS_dendro,V_disp,V_disp_nt,V_grad_abs,V_grad_PA,j,M_vir,virial,m_lin,m_lin_vir,virial_lin,id_unresolved,id_resolvedLeaves,id_resolvedBranches,id_SCIMES,abundance_pNH3,count_c2d,count_SCUBA2,Tkin,Tdust
140,140,246.757025448,-24.4403199036,5.47837263454,0.013393832532,0.00667584845348,0.00945596088163,118.390821154,0.00112470545849,3.61273137683,0.34671079605,0.146383170939,0.385763806018,0.340109748692,6.36495602674,342.350929568,0.000227649516761,1.30835847297,0.238822467958,173.69566543,69.1816775339,0.398292481062,False,True,False,140,4.20057002847e-10,0,0,9.28671493759,19.7194244979
141,141,246.557660153,-24.4204970039,0.599305013883,0.00828462693388,0.00332772746768,0.00525061716443,169.153714245,0.000337411637546,3.34461407296,0.900813942745,0.251852537383,0.947113329761,0.893255542247,14.5236483029,304.573960748,0.000160160871364,4.37917580345,7.30709021617,30.719718424,417.015339942,13.5748425225,False,True,False,113,1.01968561176e-08,0,0,27.7763482272,24.9865608134
142,142,246.616823777,-24.3919396583,58.0153340107,0.0140872469829,0.00683413279455,0.00981193745345,178.335999781,0.00146211709603,3.54753066619,0.259860235119,0.14607012523,0.349169310654,0.242706886013,4.48914981311,190.799153672,0.000172875573,1.11225670046,0.0191717710399,1748.87570248,56.6787500294,0.0324086783006,False,True,False,99,8.40234951676e-10,0,3,17.658303946,25.9694023789
143,143,246.55195495,-24.3866721922,97.6031017037,0.0217708875672,0.0166798663867,0.0190561143925,153.058936926,0.00449882183395,3.15563039499,0.617602941613,0.275812892539,0.671178100083,0.608678904917,2.81356921953,43.2477743622,0.000408682741334,7.98156462928,0.0817757273075,1903.83698865,209.422667834,0.110000314671,False,False,True,113,4.13411663156e-10,0,2,22.4159750829,25.3810300763
144,144,246.876582265,-24.7492805553,1.0543484349,0.00707785461464,0.00462437127555,0.00572106874391,53.7449698058,0.000524862547294,3.63205696116,0.239454636033,0.0893287436146,0.280671788775,0.232251452716,2.55213741072,263.789941278,3.34132236416e-05,0.419037432207,0.397437335075,63.2593603298,36.6223035384,0.578923077114,False,True,False,1,9.05324943674e-10,0,0,6.95988298775,17.9939310381
145,145,247.051162094,-24.6292368379,0.0998271742166,0.00448846672582,0.00346200410982,0.00394196527783,62.4879393059,0.000224941091697,3.61248082926,0.282540614573,0.0871475307089,0.317631993176,0.276570432576,6.95928367792,99.5706280755,4.3256374863e-05,0.369776581197,3.70416756859,9.4448060443,46.9025670111,4.96596402204,True,False,False,38,2.99206312707e-09,0,0,6.83741015032,18.7623705015
146,146,246.925529192,-24.6266203516,0.58841033589,0.00688987625485,0.00450998238957,0.00557433588651,165.715556385,0.000449882183395,3.4935523704,0.449360637534,0.145936810423,0.496388157922,0.441447425894,5.1717505738,223.2106842,6.42811785367e-05,1.27706818882,2.17037008177,36.2669594708,114.548909038,3.1584922119,False,True,False,114,7.3647174619e-09,0,0,14.4391925953,19.7368045567
147,147,247.039859713,-24.6192711292,0.436757059155,0.00874705858592,0.00365486023125,0.00565413800381,86.2572529431,0.000412392001445,3.60390479172,0.32558078751,0.0953942482535,0.377503267173,0.316570590267,4.61196224248,37.9789889737,5.89764385769e-05,0.749179633028,1.71532346719,21.2041161109,66.2505613166,3.12441985179,False,True,False,38,4.97790141019e-09,0,0,11.8516196546,18.3513893207
148,148,247.044294455,-24.6082142203,0.214704934032,0.00638172899409,0.00257540555066,0.00405407699411,136.400132327,0.000262431273647,3.68370592134,0.349524435934,0.0687950651997,0.36777251874,0.346544044509,4.68269936064,14.8676940665,3.07850775735e-05,0.509833852954,2.37457911833,14.2871611496,62.8791527263,4.40109494588,True,False,False,38,3.06621621689e-09,0,0,4.24943569919,17.7949707397
149,149,246.920025356,-24.5942173464,150.031354963,0.047345208248,0.0172159993477,0.0285498699527,115.143214048,0.00693568366067,3.38353867319,0.399381434022,0.176257689315,0.429700356593,0.394362171112,1.2761435584,107.035133344,0.000416071331428,4.90132714614,0.0326686854715,1345.70007412,85.8379942581,0.0637868689385,False,False,True,114,2.50506468299e-10,0,0,8.16067669617,19.3201046402
150,150,246.940484179,-24.6073993377,0.724689870509,0.0067776759799,0.00479207258196,0.00569904511586,142.674238278,0.000487372365344,3.5108756103,0.377257236314,0.13978135817,0.396881452136,0.374052434719,13.4551066734,76.7144095281,0.000174803984046,0.834645064701,1.15172724039,45.4060438487,73.226746563,1.61270924212,False,True,False,114,2.73582424913e-09,0,0,4.93203461331,19.3948859641
151,151,246.920997509,-24.5976806162,31.9638741074,0.0354626126903,0.0113876592616,0.0200956749039,112.138797627,0.00314917528376,3.3634923023,0.414967059667,0.175931157801,0.444124985296,0.410155488546,3.33052644282,153.555442974,0.000537994790247,3.68545520707,0.115300642053,382.763889087,91.6977216416,0.239567326636,False,False,True,114,5.89934735742e-10,0,0,8.13226183987,19.3605472197
152,152,246.706676116,-24.4723301074,0.242409196413,0.00894346357384,0.00219968298153,0.0044354012918,110.103463837,0.000262431273647,3.68319480473,0.195086158578,0.0803895850799,0.273149037728,0.179625779641,3.35432098121,147.997894861,2.63955336829e-05,0.307687885311,1.26929130521,11.5102730281,34.685461931,3.01343520229,True,False,False,85,4.80592537116e-09,0,0,11.8665275739,20.8535937255
153,153,246.677620115,-24.4268718837,10.0643051713,0.0129625674567,0.0123494801859,0.0126523108548,132.862527476,0.00149960727798,3.61749333518,0.258519173607,0.100739044589,0.340144162195,0.24307875377,0.556147024103,86.4930941251,3.56114220248e-05,1.36104982953,0.13523534972,329.712220024,53.7866104127,0.163131989493,False,True,False,99,1.0282161313e-09,0,0,15.864296818,22.4963975619
154,154,246.727329229,-24.4195174029,0.641986557363,0.00943682062712,0.00488770600418,0.00679149503714,101.975680043,0.000449882183395,3.56277082235,0.33590982478,0.125897896405,0.358773360782,0.332141665158,7.79050584445,164.020226523,0.00014373297819,0.812800372432,1.26607070368,28.8896652912,59.8395764104,2.07131428514,False,True,False,154,1.2660072539e-09,0,0,5.1563835828,21.1970930504
155,155,246.563207248,-24.4097477567,0.180775608632,0.00652118492858,0.00208548478933,0.00368779500203,69.8165826199,0.000187450909748,3.33004496796,0.788451948871,0.250622600187,0.837510201374,0.780393501261,11.361958651,123.508341734,6.18082914335e-05,2.40505554768,13.3040932119,11.772144714,326.083139973,27.6995524517,True,False,False,113,2.58269192512e-08,0,0,25.8962892865,24.937899001
156,156,246.5514548,-24.3863891255,72.9503905469,0.0182371680937,0.0164075056828,0.0172981628832,122.981109995,0.00389897892275,3.14005807086,0.610573435296,0.272621043252,0.66360286588,0.601739775026,2.81259909462,24.0832253507,0.000336641604719,7.08263101111,0.0970883220503,1698.68360901,204.722058028,0.120518062894,False,False,True,113,4.41906805483e-10,0,2,21.9362061607,25.426015892
157,157,246.895021285,-24.7432242135,0.405901290367,0.00684727961427,0.00319478499929,0.00467713440021,83.8980807093,0.000337411637546,3.56312698431,0.27413314811,0.0909930248914,0.320602495255,0.266023919978,3.65189373166,330.782920892,3.19549264446e-05,0.44698379111,1.10121303311,25.1735604572,47.7839370075,1.89817952406,False,True,False,1,4.70243477917e-09,0,0,8.97233685443,18.0908321101
158,158,246.943018127,-24.7452206842,22.4776588259,0.0151034323535,0.00885166519549,0.0115624619565,100.644893186,0.00224941091697,3.49726883761,0.151426015888,0.0953418270068,0.225590921459,0.136007936183,2.47214069523,341.137834035,0.000132200716447,0.547106257156,0.0243400018389,632.000899312,23.6587268012,0.0374346410376,False,True,False,1,5.56298693137e-10,0,0,9.07766896447,17.4117451771
159,159,246.859104655,-24.7316797012,1.12702762051,0.00701235530323,0.00561834126169,0.00627676709316,11.1208882138,0.000524862547294,3.58666559568,0.337755689272,0.0875251769853,0.393464474297,0.328058908517,4.02887682134,39.2155033936,6.34915615789e-05,0.903493838135,0.801660777159,68.2516134901,71.971273167,1.05449921968,False,True,False,1,8.38537738812e-10,0,0,13.2247319311,18.7392209121
160,160,246.831075174,-24.7268390376,2.1247722492,0.0160471143879,0.00462176998395,0.00861197257351,52.1423475104,0.000712313457041,3.48413415985,0.438456947902,0.10674014698,0.473377804023,0.432663570478,1.48711638252,83.7103191431,4.41174320457e-05,1.79430615933,0.844469876713,56.2286573234,104.175097169,1.8527046906,False,True,False,1,1.08775935519e-09,0,0,10.3375126594,19.2548585486
161,161,246.900937877,-24.659273391,0.441230265052,0.00754660416165,0.00544788586768,0.00641194495931,84.9289376274,0.000412392001445,3.30951178021,0.47324892907,0.184268511198,0.512715203709,0.466687509533,0.565028819838,14.1963386594,9.29202057287e-06,1.56718514369,3.55185323361,24.8288153869,122.208249887,4.92203304838,False,True,False,161,1.88525685384e-09,0,0,12.6328774256,20.5547327187
162,162,246.801906415,-24.6411497137,1.08464616801,0.00712282740227,0.00461210281795,0.00573159771214,123.039468284,0.000412392001445,3.29882375762,0.40106783865,0.154023230427,0.417144788555,0.398460213425,7.55540424614,302.978515133,9.9281675663e-05,0.927315403268,0.854947383414,64.6662893863,80.895018269,1.25096118916,False,True,False,1,1.91118695926e-10,0,0,4.27056039453,19.6962759577
163,163,247.025814346,-24.6210006912,0.0491123971804,0.00349857606169,0.00252976769429,0.00297499322636,36.8555578457,0.000149960727798,3.55461216703,0.337551068499,0.113823748501,0.370565563215,0.332017266881,3.4489549393,250.838829366,1.22101071224e-05,0.379834339528,7.73398085484,5.96131524,63.8378494719,10.7086853994,True,False,False,38,4.1335955912e-09,0,0,7.58969776225,18.881132835
164,164,247.020796965,-24.6105994758,0.215907558931,0.00526840678392,0.003894968182,0.00452993121286,75.6356153249,0.000299921455596,3.54228093577,0.287000959397,0.106541113873,0.314039104783,0.282478115551,6.37926483145,127.70893769,5.23617120314e-05,0.415371980453,1.92384177057,17.403268594,45.8474931445,2.63441852298,True,False,False,38,3.77189228347e-09,0,0,5.27588539623,18.5685699399
165,165,246.794583175,-24.615196494,0.277131857478,0.00705818332553,0.0043125181625,0.00551711371875,119.958227322,0.000262431273647,3.24476757905,0.581715970619,0.228475879991,0.607552214218,0.577515013637,7.43195816076,268.723614706,9.04871935556e-05,1.89346499354,6.83236135598,16.6738463181,171.599235585,10.2915207632,True,False,False,1,7.25357575391e-09,0,0,9.97525952578,22.2634302758
166,166,246.942962112,-24.6054748305,3.13823085158,0.0145660178677,0.0068513819273,0.00998986244007,30.8985076449,0.00104972509459,3.47870789517,0.372816681326,0.133107737223,0.39428702886,0.369299210784,3.80289872027,112.900651115,0.000151807688231,1.44398478327,0.460127011544,91.492674964,72.2725058496,0.789926689519,False,False,True,114,1.34765642023e-09,0,0,5.34697544326,19.4659468445
167,167,246.879938148,-24.6005571237,0.061203133425,0.00360157945618,0.00245447781277,0.00297321322244,38.2933583763,0.000149960727798,3.47593968031,0.391631459609,0.133100980572,0.421969735597,0.386604560241,9.17338119512,230.923116843,3.24370644066e-05,0.492228540608,8.04253823395,7.21643880085,82.7772015967,11.4706441614,True,False,False,81,7.77996119779e-09,0,0,8.01341265799,19.969709338
168,168,246.995131348,-24.5997870996,0.0853998376646,0.00389280170933,0.00381414761396,0.00385327397822,176.88618245,0.000187450909748,3.58307518659,0.37552208566,0.0920619255709,0.37552208566,0.37552208566,6.20668632081,101.36374382,3.68620571198e-05,0.505218199633,5.91591522243,9.31616214817,65.5570045743,7.03691107257,True,False,False,45,2.97142100278e-22,0,0,0.0,18.5430323063
169,169,246.807283235,-24.5851269176,0.162728759398,0.00511063633576,0.00362311055805,0.00430306872667,90.1002299127,0.000224941091697,3.41570095049,0.383597908319,0.154271573414,0.412779811166,0.378766439583,10.7635511778,165.225147894,7.97208896194e-05,0.681700020624,4.18917973164,13.5217098039,79.2109148059,5.8580546362,True,False,False,62,2.04902112171e-09,0,0,7.54480014857,21.0876541313
170,170,246.866550455,-24.5794657366,0.619479627965,0.00895905931625,0.00382365006891,0.00585288883988,75.8153151002,0.000449882183395,3.34521041431,0.367022851398,0.150831330639,0.396214284094,0.362180286857,4.09088939883,65.3260824875,5.6055506523e-05,0.854296567384,1.37905514374,29.3634372925,72.9807613604,2.48542977559,False,True,False,170,1.41961889598e-09,0,0,7.23319103429,19.710372943
171,171,246.70576236,-24.5446619435,5.19991276492,0.00897513589061,0.00691669979893,0.00787897966808,174.502198191,0.00082478400289,3.57924068225,0.140522799515,0.0644059325565,0.227035179468,0.121271838682,2.32696785066,214.959957461,5.77817025129e-05,0.377602118696,0.0726170102782,246.03523137,23.9626280688,0.09739510856,False,True,False,85,1.24098438024e-09,0,0,10.3233142189,18.8866730186
172,172,246.687645496,-24.4735907616,2.46021286445,0.00865935486306,0.00516723849989,0.00668916675174,143.724644497,0.000712313457041,3.35711865644,0.382947236247,0.160870977852,0.459639573221,0.369332912637,7.2390697888,149.934835145,0.000129564731605,1.31396856826,0.534087349614,120.650582646,98.21616182,0.814054600205,False,True,False,85,3.10661896711e-09,0,0,20.978849137,21.1249553629
173,173,246.644143575,-24.4762322203,0.0939074277368,0.00419877027824,0.00193954535146,0.00285371781629,38.514217644,0.000149960727798,3.40909642365,0.495372918587,0.188343587635,0.565505106097,0.483324123838,19.0182710529,230.882879498,6.19516784786e-05,0.848520260239,9.0357097483,9.49773627758,148.669264949,15.6531262402,True,False,False,173,2.70979601026e-08,0,0,24.1544899178,23.4615445996
174,174,246.755835242,-24.4655012017,0.880189710073,0.00866579766513,0.00479443434145,0.00644574261988,86.6888057311,0.000487372365344,3.45875992714,0.46851060909,0.129932860883,0.502377808963,0.462915491078,3.5816085743,304.514549082,5.95228931833e-05,1.51255781421,1.71844523619,43.1330350674,117.329988445,2.72018855759,False,True,False,174,4.48142408423e-09,0,0,10.6748957676,20.2101298958
175,175,246.729730496,-24.4411181676,0.347479659776,0.00473351739291,0.0037350182486,0.00420473231521,48.870203983,0.000299921455596,3.51315810311,0.372526211464,0.109047155309,0.417216467481,0.364941051424,5.87415392396,175.295097493,4.15414851569e-05,0.680517604383,1.95843867472,31.173652245,80.922821403,2.5958723337,True,False,False,120,3.74697345364e-09,0,0,11.4581230856,19.7077891891
176,176,246.739986103,-24.3907400398,20.1426693713,0.0156883795733,0.0107595604119,0.0129923080237,62.752219718,0.00232439128087,3.48156643926,0.234769230511,0.107550672781,0.279606728029,0.226850664285,2.57002622567,172.713469057,0.000173528240439,0.944408031359,0.0468859421732,545.23184288,36.3448907475,0.0666595159878,False,False,True,90,3.29134655755e-10,0,0,7.4875038639,20.5800300609
177,177,246.552026763,-24.3873876497,83.4165498732,0.0207208056055,0.0165533476347,0.0185202240391,144.831630684,0.0041614101964,3.14819063333,0.621606265282,0.275837371879,0.674308664189,0.61283737464,2.20326427869,54.6683968054,0.000302286711981,7.8296409104,0.0938619605139,1709.57383755,211.380836805,0.123645339068,False,False,True,113,4.51887393539e-10,0,2,22.1728699128,25.4008318675
178,178,246.899466068,-24.7600350227,0.810280190124,0.00668304513005,0.00489622984912,0.00572029064373,159.033742373,0.000487372365344,3.4081810085,0.297884499013,0.109798868698,0.323510520242,0.293617705508,4.28200415821,340.774400415,5.60458250891e-05,0.556638242561,0.686970074482,51.4876539378,48.6547167993,0.94497832156,False,True,False,1,5.11469872253e-10,0,0,5.16968381045,18.0747461416
179,179,246.829439132,-24.725504012,4.26815174317,0.0146872782165,0.00933875354057,0.0117115699821,55.2647662291,0.00101223491264,3.48022326297,0.433663844172,0.105580018584,0.466345467086,0.428255140177,1.49861556019,86.0454272926,8.22205664788e-05,2.36814759277,0.554841471265,123.407287211,101.102909191,0.8192620669,False,False,True,1,8.58666587246e-10,0,0,9.54917053442,19.2555988255
180,180,246.823464001,-24.7202645705,0.147583720927,0.00462019101938,0.00213722894354,0.0031423567543,95.4087535813,0.000187450909748,3.48735457011,0.414580008508,0.103840591968,0.443740822542,0.409767761935,8.56172949272,171.720733636,3.3816797131e-05,0.575297366538,3.89810856457,13.5650312969,91.5391554047,6.74817133859,True,False,False,1,5.73754577124e-09,0,0,8.12576630708,19.2358823098
181,181,246.859072169,-24.6485508946,0.752671645854,0.0109001368465,0.00296264141286,0.00568271034166,36.9519565554,0.000412392001445,3.40767033073,0.498507130669,0.116739656759,0.528634213748,0.493563411584,6.90838985206,147.855471376,8.92375973006e-05,1.47653648832,1.96172726375,29.3235051213,129.914811732,4.43039845319,False,True,False,1,2.16914084699e-09,0,0,10.0462117507,20.4655641789
182,182,246.94115097,-24.6468206614,0.197740134941,0.00519633447394,0.00361971882097,0.00433696549391,36.2201003375,0.000299921455596,3.34929478997,0.437443783241,0.154113060779,0.449720949847,0.435466167009,8.80989735674,11.3952133274,6.62830941487e-05,0.815549515191,4.12434994764,16.1599496953,94.0230578657,5.8182766431,True,False,False,182,7.08011518364e-09,0,0,3.53604229223,20.1242652156
183,183,246.790292227,-24.636832659,0.462228577794,0.00579364326756,0.00336033030826,0.00441231855913,16.500287489,0.000262431273647,3.452056927,0.444873883295,0.100556263778,0.500751374934,0.435359798296,10.4557251095,255.061968294,8.14231440246e-05,1.0287013017,2.22552509974,33.8803055095,116.57151313,3.4406865988,True,False,False,1,3.95478960741e-09,0,0,17.1542208957,19.8958311393
184,184,246.877947212,-24.6176743043,0.178863427626,0.00545128000529,0.00359471869864,0.00442671640909,122.840571988,0.000262431273647,3.40700677296,0.379906730418,0.124765747558,0.401539001574,0.376364044369,3.7581231663,44.7276005384,2.94573992857e-05,0.663613631759,3.71016948835,13.9336640394,74.9555167342,5.37945486,True,False,False,81,3.11128535062e-09,0,0,5.48802364222,20.205536989
185,185,247.022382649,-24.6140439379,0.550748095129,0.0114774129773,0.0045974196132,0.00726405420758,155.978930797,0.000487372365344,3.54614039699,0.309148963309,0.107619743908,0.341928434944,0.303628945081,2.74662566645,97.0169792393,5.79719111973e-05,0.789637276431,1.43375398556,20.3775173284,54.3523804935,2.66727195554,False,False,True,38,2.03348973175e-09,0,0,6.92866558352,18.6898126171
186,186,246.92286926,-24.5994988433,0.690771854099,0.0089237646543,0.00420632204966,0.00612668164926,134.773127213,0.000449882183395,3.39910276189,0.437884539527,0.119296830559,0.478431434617,0.431108190588,8.28691648214,126.783366014,0.0001244238347,1.30389570906,1.88759241032,32.8722023406,106.411250307,3.23711959438,False,True,False,114,6.32003682518e-09,0,0,12.0619602542,19.2752952024
187,187,246.909993866,-24.5937424534,13.9857022863,0.0197998773929,0.00901575743056,0.0133607968224,118.289924286,0.00202446982528,3.30345040264,0.433350829341,0.16425113162,0.466147254261,0.427922140207,5.1463965889,179.840466914,0.000367475137711,2.69933477214,0.193006737658,299.960489865,101.016983045,0.336767629263,False,False,True,114,1.0348446831e-09,0,0,9.57727105701,19.3113455379
188,188,246.963084607,-24.5952687851,0.119369093383,0.00476719553593,0.00294296061404,0.00374561993556,102.595869934,0.000224941091697,3.46048186195,0.273874727854,0.105159867176,0.333038135771,0.263280015926,3.01133294508,303.072952578,1.68992014279e-05,0.38626892428,3.23592073403,10.6333768488,51.5627494148,4.84914154252,True,False,False,114,8.37666949869e-09,0,0,11.6572082963,19.2901538137
189,189,246.933117875,-24.5906165744,0.144477848723,0.00545063123752,0.00236068874237,0.00358709406083,44.4311493482,0.000224941091697,3.42036227871,0.394094484137,0.112676642671,0.435363482927,0.387149993468,7.36582178706,160.159459078,3.79111298922e-05,0.63215691237,4.37545906142,11.2563280501,88.1154636106,7.82808241004,True,False,False,114,1.58701306126e-08,0,0,11.1130520319,19.45796608
190,190,246.656357109,-24.4552751519,0.625745724792,0.00977487262603,0.00272460354679,0.00516068334877,64.3010033368,0.000374901819495,3.38152685023,0.435397062955,0.116063466654,0.501726577212,0.423932620458,6.52416468741,151.656975546,6.95023247185e-05,1.20786821949,1.93028601177,27.1849826507,117.025996158,4.30480304739,False,True,False,190,3.12736747646e-09,0,0,20.1798875828,23.2394104682
191,191,246.718347953,-24.4346968756,0.632853813088,0.00748494269472,0.00443765162351,0.00576329489972,14.5321902357,0.000412392001445,3.5294933937,0.322335695689,0.0685756242361,0.358945965228,0.316144259505,4.11026553436,135.916189283,5.46099219081e-05,0.690410079088,1.09094717423,35.9051873724,59.8971674278,1.66820372796,False,True,False,120,2.75957382003e-09,0,0,8.09738253978,20.2203934818
192,192,246.591935232,-24.4254204975,0.0602167527167,0.00308058321993,0.00164366945987,0.00225021344703,102.316557378,0.000112470545849,3.27302167356,0.67169068793,0.193065682872,0.702053457591,0.666751487273,15.6280299378,242.626853179,3.16527652705e-05,1.03119834986,17.1247751388,8.30092829404,229.133452034,27.6033527718,True,False,False,192,2.90557859234e-08,0,0,13.5413596101,23.9075180081
193,193,246.736891064,-24.3919821697,6.54721324419,0.0101770247742,0.00940442445579,0.00978310076989,27.0733786999,0.00131215636823,3.49695426557,0.225057757679,0.0943164808458,0.26997269138,0.217087604925,2.69405039772,172.807668889,0.00010313801319,0.662970688557,0.101259980977,273.198260926,33.8834641567,0.124025182452,False,True,False,90,6.13174822022e-10,0,0,7.21834620763,20.497748798
194,194,246.5480048,-24.3846113075,8.35675772796,0.0119389289079,0.00828127697336,0.00994331821131,79.4944568863,0.00131215636823,3.12446677099,0.576125853611,0.20670576104,0.631459017597,0.566860302827,3.85598725972,328.006441994,0.000152495931794,3.68637749377,0.441125328001,297.245111887,185.36958264,0.623625335545,False,True,False,113,1.09093323285e-09,0,1,21.6929292409,25.4854987686
195,195,246.756379075,-24.3735889041,0.381827510073,0.0067888221562,0.00331396932021,0.004743200222,28.7001206622,0.000337411637546,3.47880110588,0.240727536113,0.0914950599148,0.251115067338,0.23903975199,0.403506947189,297.102207701,3.63123138204e-06,0.278096248352,0.72832952319,23.8844398036,29.3152550321,1.22737879863,False,True,False,90,1.00727925734e-09,0,0,1.65864528684,20.5378635758
196,196,246.549435577,-24.3654920103,0.352664961307,0.00671270638559,0.00271319265634,0.00426765341488,101.730988351,0.000262431273647,3.34353726265,0.546648912841,0.15668289035,0.61330299321,0.535323354071,10.3132163968,97.5645281428,7.51332899422e-05,1.49251065181,4.23209225629,22.3103784547,174.863151563,7.8377492304,True,False,False,113,6.41075765758e-09,0,0,25.1004643403,24.7556715971
197,197,246.54119522,-24.3580574844,2.83312611335,0.0126297032377,0.00517546388733,0.00808483599181,62.7677898714,0.000749803638991,3.23299664957,0.604631862316,0.181547996201,0.657354825354,0.595847526729,1.69868973096,124.610034253,4.44136515792e-05,3.24824705481,1.1465239897,95.2609782567,200.88515451,2.10878744042,False,False,True,113,1.670236671e-09,0,0,21.600789035,24.444839112
198,198,247.249643983,-24.3456857548,74.2845234167,0.0189207368607,0.0131693351228,0.0157852312143,93.7136650865,0.0043863512881,3.28474195741,0.126198217879,0.124776782667,0.154440186511,0.121119000991,1.72035208981,336.26071956,0.000171466477433,0.350065821771,0.0047125000696,1667.25708481,11.0883970281,0.00665068220682,False,True,False,198,2.5666177823e-10,0,0,2.57310258307,15.6676048954
199,199,246.53166291,-24.341069932,10.0739123848,0.0149996536546,0.00580160971591,0.00932856561203,10.6246252217,0.00127466618628,3.11695288309,0.552420694034,0.238991365015,0.607075673139,0.54325370623,6.23233818698,101.933418751,0.000216940553464,3.19652907625,0.317307611396,285.206365415,171.330149199,0.600723440902,False,False,True,199,8.63538828342e-10,0,0,20.5737830971,23.494981023
200,200,246.81380312,-24.6785356116,22.6010543336,0.0176826620439,0.00725394106182,0.011325589975,158.075493014,0.00187450909748,3.16766585569,0.453361860777,0.189071488711,0.495874711435,0.446252222797,4.28813439135,134.809437897,0.000220013864,2.58930306086,0.114565587191,542.7793651,114.312060853,0.210605023336,False,True,False,1,4.84795893872e-10,0,0,13.1011591237,18.7056532372
201,201,246.926021691,-24.6592609699,0.0771499914468,0.00380316216065,0.00242565712388,0.0030372960653,141.541890967,0.000187450909748,3.34543029362,0.424094510324,0.134617377781,0.448718290471,0.420059326941,3.47588073712,147.796002354,1.28262326486e-05,0.56860778434,7.37016004379,8.61456425731,93.6042736888,10.8658164119,True,False,False,201,1.85386048624e-09,0,0,6.97735570703,20.3291128711
202,202,246.918211922,-24.6466736832,0.46951136978,0.00617752166114,0.00506363986419,0.00559291917922,164.535655927,0.000449882183395,3.32017484842,0.417146875245,0.133826109941,0.468919532522,0.408339103104,4.72663179799,43.3201442282,5.91410254892e-05,1.14343983719,2.43538263561,32.2755842643,102.222095523,3.16716483538,False,True,False,202,4.72456678419e-09,0,0,14.8929852763,20.2410812028
203,203,246.897400898,-24.6223306759,0.0280063679258,0.00337992221192,0.00208120718631,0.00265222894875,38.302946928,0.000112470545849,3.36090131973,0.433351293828,0.132659974995,0.4723088011,0.426850519612,1.52597805281,139.222055455,4.29368619588e-06,0.550099457133,19.6419420966,3.51878199183,103.705122703,29.4718805949,True,False,False,203,6.05949247698e-09,0,0,11.4543757268,20.4568296152
204,204,246.949497947,-24.5982370951,0.288359715554,0.00630529744432,0.00379307727592,0.00489044787867,81.7491474387,0.000337411637546,3.45421824842,0.338460755917,0.0738908780895,0.364729553077,0.334107787096,2.07569434673,70.9923972147,1.98573213088e-05,0.604879229973,2.09765510696,19.4209864727,61.8429277829,3.1843350424,False,True,False,114,5.14127325546e-09,0,0,5.99691779902,19.5467715518
205,205,246.905308083,-24.5907521146,2.62718965421,0.0103345289268,0.00633440826106,0.00809092858749,121.002472942,0.000862274184839,3.25068817253,0.440372932696,0.147942703069,0.471251318772,0.43527788152,7.56134511679,210.527506836,0.000197995713453,1.67063530013,0.635902055057,107.955063197,103.241258532,0.956335492514,False,True,False,114,2.12086066655e-09,0,0,9.13872260238,19.236480052
206,206,246.885041515,-24.5691077471,1.79058517363,0.0157167438515,0.00401560200689,0.00794431797901,145.554021744,0.000712313457041,3.32522621119,0.341103124076,0.107809621755,0.387659926032,0.333127400046,5.82162361748,69.7596851936,0.000146966162038,1.11003472406,0.61992846831,48.3809826516,69.8634374277,1.44402683862,False,True,False,114,2.58401525288e-09,0,0,11.0150004005,18.9199265687
207,207,246.859382626,-24.547024363,13.9263688166,0.0141297642897,0.0101054330065,0.0119493676162,4.3605680542,0.00183701891553,3.36704517339,0.181005868344,0.0896582806914,0.215421361478,0.17493076273,2.34946869558,166.816094582,0.000134189797813,0.515585367509,0.0370222399176,418.547981137,21.5737511837,0.0515442724753,False,True,False,207,2.92346356314e-10,0,0,4.42927358679,19.0410135546
208,208,246.829977018,-24.5227086261,0.581259267516,0.00533801600175,0.0037607388176,0.004480500417,131.099075007,0.000299921455596,3.42767036737,0.140313103984,0.0600314119677,0.218120802347,0.123562047554,6.56601070331,318.776998566,5.27247612499e-05,0.198197797379,0.340980021232,46.2415406172,22.1178193207,0.478310606122,True,False,False,98,5.2176918342e-09,0,0,9.05412916839,18.3910047045
209,209,246.738043692,-24.5061455436,6.82981477723,0.013896092098,0.00470038609149,0.00808189322025,144.404676938,0.00101223491264,3.51144881672,0.123520185299,0.0543780190002,0.220564601294,0.0998244896535,1.55916986366,159.170610621,4.07361179613e-05,0.36556353064,0.0535246624636,208.717333669,22.6162064183,0.108358065048,False,True,False,85,2.31724713184e-09,0,0,10.8405434364,18.3042457665
210,210,246.758189136,-24.4821545651,0.330257778539,0.00487876066826,0.00391210214867,0.00436877672732,156.621290265,0.000299921455596,3.21629137853,0.442548669999,0.170739981191,0.487775065715,0.43494909855,11.171630627,34.1727664853,8.52896356916e-05,0.966445060673,2.92633549753,28.7465557445,110.608200075,3.84770269725,True,False,False,210,9.9083191935e-09,0,0,13.6596984425,20.775419416
211,211,246.635525495,-24.4431274902,0.455483521616,0.00594123983077,0.00337061700623,0.00447500212421,137.603833005,0.000262431273647,3.12545981398,0.688131126714,0.198505159962,0.746461206759,0.678425974792,12.9330853707,49.3388833775,0.000103597345443,2.31838660827,5.08994617422,32.5565114016,259.037486902,7.95654926617,True,False,False,211,7.2719183526e-09,0,0,27.1666514041,23.7925650602
