,ID,RA,Dec,M,Axis_maj,Axis_min,R_eff,PA,Area,V_cen,V_RMS,V_RMS_dendro,V_RMS_refit,V_disp,V_disp_dendro,V_disp_refit,V_disp_nt,V_disp_nt_dendro,V_disp_nt_refit,V_grad_abs,V_grad_PA,j,M_vir,M_vir_dendro,M_vir_refit,virial,virial_dendro,virial_refit,m_lin,m_lin_vir,m_lin_vir_dendro,m_lin_vir_refit,virial_lin,virial_lin_dendro,virial_lin_refit,id_unresolved,id_resolvedLeaves,id_resolvedBranches,id_SCIMES,abundance_pNH3,Tkin,Tdust
29,29,83.881619748,-5.10344888367,23.4488758116,0.0223467813001,0.0202147199669,0.0212540331736,109.59684947,0.0104364343044,11.8312135784,0.317889116713,0.169240920582,0.536340673668,0.39679264184,0.291604868432,0.586559654531,0.303506091315,0.140374307265,0.527942965832,3.18102796207,352.520028925,0.00057479130019,3.11133448504,1.68038587947,6.79898147178,0.132685869891,0.0716616819061,0.289949144104,445.60424948,73.1939782824,39.5309884422,159.945677516,0.164257810305,0.0887132214029,0.358941095608,False,True,False,28,6.19176182277e-09,18.3072931454,23.8883993982
30,30,83.8110854611,-5.34175962304,5401263.53929,0.202134605967,0.0790898412584,0.126438893932,11.6064109397,0.286775064365,9.03620547419,,1.13955721925,,,1.17399280155,,,1.13400343732,,5.58492722673,63.5181102428,0.0357140322053,,162.027855737,,,2.99981392425e-05,,11347415.8744,,640.735815928,,,5.64653506156e-05,,False,False,True,30,1.13589699401e-12,25.864337397,42.7287051928
31,31,83.8523525561,-5.134344277,635.885983077,0.0751137187939,0.0242510901166,0.0426800839206,164.265339533,0.0358468830456,11.6285335005,0.356352672947,0.2142515081,0.581758270062,0.432544927568,0.325594219192,0.631308618374,0.342725212195,0.190727691437,0.57351201238,1.53395329358,239.60752828,0.00111769332417,7.42447655441,4.20684745556,15.8156421395,0.0116757984167,0.00661572603819,0.0248718206729,3595.02788969,86.9782328477,49.2834955924,185.281291491,0.0241940356282,0.0137087936741,0.0515382069837,False,True,False,27,1.43304715738e-09,19.5140086063,23.8367785094
32,32,83.8474974936,-5.05050718063,20502.4402117,0.282063063832,0.0614897083234,0.131696528139,157.61330681,0.172428045029,11.2350206737,0.242807864839,0.28502082817,0.774431370196,0.334052867356,0.365885954161,0.807700195682,0.224973989068,0.269989831328,0.769026386851,0.724356441968,199.435388905,0.00502528816001,13.6641575966,16.3924523637,79.8827175384,0.000666464940539,0.000799536650004,0.0038962541392,30867.5109643,51.8774404674,62.2357042946,303.28330848,0.0016806486447,0.00201622036732,0.00982532439466,False,False,True,28,2.02355013538e-10,17.0881519186,21.5269782179
33,33,83.7457111065,-5.40801996664,2.94883777702,0.0392705298959,0.017012588469,0.0258475020859,161.482633146,0.00816764423823,11.0900268411,,0.310822335568,,,0.394844498698,,,0.295318869613,,7.56206056158,284.372259945,0.00202086499198,,3.74669974269,,,1.27056828012,,31.8879350009,,72.4770179,,,2.27286645868,,False,True,False,12,1.10804946529e-08,19.249018797,34.0200227189
34,34,83.7127225723,-5.90465030644,0.670698657226,0.0169620592183,0.0112686958842,0.0138253494314,29.1335499043,0.00317630609265,8.53906634806,,1.18238476242,,,,,,,,,,,,,,,,,16.7915635618,,,,,,,False,True,False,34,0.0,,21.6036758539
35,35,83.8480984943,-5.20281932846,12856.0975868,0.168913736392,0.0603630745246,0.100975999416,19.4940910254,0.171974287016,10.9721687407,0.271349578087,0.317143816278,0.76779878358,0.366811223697,0.401870726112,0.806495413731,0.252933276016,0.301537474938,0.761485141454,1.86226608725,324.361509403,0.00759517957725,12.6322735127,15.1624377915,61.0660871225,0.000982590045488,0.00117939660065,0.0047499707209,32321.1249136,62.5508714234,75.0794143121,302.379216228,0.00193529376191,0.00232292083004,0.00935546695964,False,False,True,27,3.60075598987e-10,19.7776220534,29.1250627411
36,36,83.8606190948,-5.08760829513,1661.74737351,0.054275668743,0.0385845196767,0.0457624366547,22.2143253014,0.052182171522,11.4342732458,0.212541091867,0.168134251886,0.351909861027,0.31147697559,0.283042960075,0.419147636136,0.19224149957,0.141605808787,0.340034746331,0.667128664696,178.09844059,0.000558840502243,4.1279950466,3.40872514467,7.47517409514,0.0024841291236,0.00205128962381,0.00449838177228,13001.7584636,45.1024393406,37.2437024102,81.6736896194,0.00346894917844,0.00286451271299,0.0062817418004,False,True,False,28,8.16260108263e-10,16.8312019341,21.8889193037
37,37,83.7389032618,-4.89958690951,28.9398744697,0.0333180499588,0.0248265287923,0.0287605898168,72.9117541144,0.0140664984103,11.1683006268,,0.14865008468,,,0.280948250724,,,0.11440676661,,0.751125018792,269.092440836,0.000248523691387,,2.11071006728,,,0.0729343200674,,368.858116172,,36.6944850702,,,0.0994813004279,,False,True,False,37,1.75272136005e-09,18.4514901544,31.744664338
38,38,83.9281543173,-6.18763241856,0.290718440827,0.0132311369158,0.00170469994268,0.00474922291979,179.64739961,0.00181503205294,8.4198818768,,1.4060652963,,,,,,,,,,,,,,,,,9.33077448719,,,,,,,True,False,False,38,0.0,,17.8017467728
