,ID,RA,Dec,M,Axis_maj,Axis_min,R_eff,PA,Area,V_cen,V_RMS,V_RMS_dendro,V_RMS_refit,V_disp,V_disp_dendro,V_disp_refit,V_disp_nt,V_disp_nt_dendro,V_disp_nt_refit,V_grad_abs,V_grad_PA,j,M_vir,M_vir_dendro,M_vir_refit,virial,virial_dendro,virial_refit,m_lin,m_lin_vir,m_lin_vir_dendro,m_lin_vir_refit,virial_lin,virial_lin_dendro,virial_lin_refit,id_unresolved,id_resolvedLeaves,id_resolvedBranches,id_SCIMES,abundance_pNH3,Tkin,Tdust
20,20,52.2716692424,31.3149794831,34.7077717034,0.0218997239321,0.0120830316792,0.0162669929009,167.629980964,0.00465311374864,8.30355209658,0.228251064788,0.134445701975,0.370557811941,0.307144172059,0.24559039198,0.423735868017,0.213082096371,0.10668213532,0.361411847077,3.04503292205,145.929173273,0.000322304625358,1.42682254863,0.912237981302,2.71566290723,0.0411095981852,0.0262833923508,0.0782436547767,673.023715699,43.8563709139,28.0395395406,83.471571045,0.0651631879991,0.0416620378845,0.124024709825,False,True,False,17,1.98778133897e-09,13.7128775073,14.7438690473
21,21,52.164293693,31.3031931469,727.608435522,0.0442936748543,0.0252181046206,0.0334215877317,166.653913699,0.0214759096091,8.10525367908,0.209387046847,0.192511131785,0.372700921615,0.284621431164,0.272446250757,0.41960981955,0.194813581502,0.176550083578,0.364712726845,1.99269726061,348.59724616,0.000890339149866,2.51733145471,2.30657126773,5.47137512925,0.00345973374113,0.00317007219147,0.00751966973187,6975.86854551,37.6602613095,34.5072066332,81.8539079169,0.00539864836383,0.00494665379774,0.0117338661678,False,True,False,7,7.36564139434e-10,12.0660690266,13.3371023369
22,22,52.2040724085,31.3549453435,100.386294893,0.0395779157844,0.0165864489805,0.0256214184016,84.3740798257,0.0114538184582,8.28663558599,0.131969409414,0.113819979071,0.21038351607,0.235202892437,0.225520427512,0.286645598996,0.106809856251,0.0833511128112,0.195585388527,0.617368084953,179.33983763,0.000162110260358,1.31785192002,1.21158271673,1.95736515914,0.0131278071515,0.0120692044468,0.0194983305362,1077.11923447,25.7177783712,23.6439430819,38.1978298089,0.0238764451958,0.0219510916946,0.0354629539484,False,True,False,22,7.80445078895e-10,12.3056773688,14.6042891432
23,23,52.4670999635,31.651477195,1026.17988303,0.0656965054859,0.0320241329393,0.0458680021947,20.9361693685,0.0490366602741,8.20923431469,,0.135336955215,,,0.224909789096,,,0.114899088764,,1.14876664942,28.7746190902,0.00096674394215,,2.15727082363,,,0.00210223456851,,6633.20628115,,23.5160756999,,,0.00354520494361,,False,True,False,23,2.20695305859e-10,10.4759016167,14.7315168036
24,24,52.3051646194,31.3408702276,15.9489422399,0.0193597956391,0.0122415836036,0.0153946275325,78.4633057565,0.00357931826819,8.22394835883,0.355453035079,0.157481563901,0.62450874644,0.420946774643,0.275045032502,0.663973268524,0.343929668854,0.129387788992,0.618022597767,4.72691337803,123.731221208,0.000448101096543,2.53630622035,1.08281665162,6.31027817361,0.159026610179,0.0678926937804,0.395654964366,349.843164371,82.3763424934,35.168653783,204.950660882,0.235466491511,0.100526914242,0.585835830893,False,True,False,24,5.62967327233e-10,16.5082197274,17.4888759493
25,25,52.197319996,31.1986730487,33.8137972481,0.0473833246144,0.0120629812758,0.0239078262836,20.072270541,0.00751656836319,8.19040892701,0.231566239691,0.12508995764,0.378804515266,0.308936726322,0.239721661534,0.430478615372,0.216783126817,0.0949710387989,0.369952512486,1.92951570114,290.342017418,0.000441152242651,2.12156968184,1.27741725582,4.11928067464,0.0627427220395,0.0377779888619,0.121822481054,303.047489671,44.3697736605,26.7154621391,86.1492095888,0.146411949192,0.0881560252095,0.284276268654,False,True,False,25,4.0933100595e-10,13.576519318,14.8771736624
26,26,52.2284060881,31.2399119462,203.350420318,0.0419196707278,0.0189317930285,0.0281711648684,139.326152546,0.0114538184582,7.52715165174,0.23920412207,0.373888586642,1.5678481618,0.3170241067,0.427876556305,1.58159208732,0.224406221921,0.364598704939,1.56565877473,7.09358126611,317.022130438,0.00225182766513,2.63249472024,4.79534565824,65.5197001108,0.0129456074697,0.0235816855,0.322200957383,2060.0107548,46.7232138347,85.1108869768,1162.88588734,0.0226810533517,0.0413157488516,0.564504765148,False,True,False,14,1.45140283756e-09,14.0526813436,18.7086449387
27,27,52.1959109621,31.2575311617,239.535492372,0.039863745864,0.0202370120982,0.0284028714628,37.5215168921,0.014854170813,8.0861173207,0.155945612422,0.142950453034,0.253694623412,0.244598333835,0.236525142223,0.316022582784,0.13671528932,0.121683475964,0.242348918398,2.78788985503,293.015842064,0.000899622066698,1.57996463369,1.47738947778,2.63740371312,0.006595952099,0.00616772680804,0.0110104923784,2551.7260258,27.8134666026,26.0077485425,46.4284696809,0.0108998639828,0.0101922182396,0.0181949273595,False,True,False,14,1.0070630165e-09,11.5280878179,13.7823691649
28,28,52.3444354628,31.5012484945,19088.752121,0.253481364012,0.0953967295462,0.155503354072,2.59639848749,0.191493527348,7.50553102624,,0.205806320022,,,0.275828188002,,,0.192382655192,,0.707026502291,95.8187628285,0.00683872604037,,11.0000632474,,,0.000576258897264,,31979.6553483,,35.3692153878,,,0.00110599113726,,False,False,True,28,3.53454308136e-11,10.9487948881,15.7837551075
29,29,52.4142902798,31.6638890078,60.357860619,0.0589075358986,0.0230940847866,0.0368838125552,49.2692761349,0.0141383071593,7.64512432689,,0.214002588126,,,0.307066556144,,,0.195221317529,,1.77055619154,128.839574094,0.000963476925721,,3.23354546246,,,0.053572897205,,435.116204239,,43.8342085382,,,0.100741383822,,False,True,False,29,9.11795473609e-11,15.7431616398,15.6772062845
30,30,52.2647646925,31.0670150903,10.9705970291,0.023153220583,0.017268047411,0.0199952722098,16.4182134509,0.0057269092291,7.56498054359,,0.334797458112,,,0.38642476962,,,0.325864853238,,5.99080819201,57.7981815426,0.00095807619174,,2.77610164081,,,0.253049276483,,201.215359773,,69.4189509318,,,0.344998269567,,False,True,False,30,3.7280516055e-10,12.0882558897,15.0715688907
