,ID,RA,Dec,M,Axis_maj,Axis_min,R_eff,PA,Area,V_cen,V_RMS,V_RMS_dendro,V_disp,V_disp_nt,V_grad_abs,V_grad_PA,j,M_vir,virial,m_lin,m_lin_vir,virial_lin,id_unresolved,id_resolvedLeaves,id_resolvedBranches,id_SCIMES,abundance_pNH3,Tkin,Tdust
25,25,68.1932177971,24.4045915961,7013.63545574,0.066663666925,0.0335234486507,0.0472736291713,3.34575474622,0.0463675928222,6.20116017922,0.143912366827,0.146085007439,0.177355784407,0.137869054871,1.64605476946,112.301477918,0.00147143865572,1.3825720965,0.000197126312769,44678.2615374,14.6230797247,0.000327297419853,False,False,True,25,3.72641038784e-11,3.48813558424,13.4832942458
26,26,68.0513801761,24.4829764844,2.69758551178,0.0140309400786,0.00651388817542,0.00956012419731,48.9220835421,0.000964986323043,5.86729013903,0.545829359822,0.353718534332,0.54888678145,0.545343207393,12.9604143627,337.70324804,0.000473811881111,2.67797924583,0.992731920503,81.6452130245,140.059856471,1.71546930043,False,False,True,26,4.12247951168e-10,1.08660547052,13.7840072399
27,27,68.911485882,24.1441234556,10013.3377072,0.0789882273213,0.0502299460214,0.0629886846559,55.8506069396,0.0613731301455,5.95165155604,0.17828363923,0.222170025438,0.198650290573,0.174838001849,1.64660683811,146.98092886,0.0026132140516,2.31110180782,0.000230802343374,53834.2630086,18.3453728273,0.000340775034374,False,False,True,27,1.4982103873e-11,2.49229756459,14.4540939647
28,28,68.7664946348,24.0784366157,4.36207243192,0.0155692163146,0.00855511879192,0.0115410785921,54.8532396971,0.00159222743302,6.2682368572,0.266299602922,0.217097755169,0.271766929525,0.265422733073,11.3032920223,305.102453657,0.000602223552044,0.792533707471,0.18168742492,118.978474446,34.3353396803,0.288584467401,False,True,False,28,2.11414831396e-10,0.955049826622,14.8884179257
29,29,68.1930250652,24.4081737151,4822.1178754,0.0561113458923,0.0308410309827,0.0415996605412,8.82365125326,0.0362834857464,6.19425811538,0.13250385311,0.136021462673,0.173006453562,0.124884304281,1.81779139136,110.679331957,0.00125829829225,1.15769064174,0.000240079291228,36494.6676114,13.9146645271,0.000381279387862,False,False,True,29,5.25972605057e-11,4.01720325533,13.1889145949
30,30,67.9868905606,24.5338942495,1633.68535406,0.0476573131984,0.0275064256264,0.0362061091674,139.634306772,0.0239316608115,5.84234453141,0.124797247579,0.167702531769,0.158876056343,0.11849964346,1.19914305181,300.105827543,0.000628774180401,0.849722048424,0.000520125889793,14557.3102311,11.7345120473,0.000806090676165,False,True,False,30,9.13652005389e-11,3.13846944132,12.980851637
31,31,67.4110814575,24.4929482527,0.6997330283,0.00698521590587,0.00556931907847,0.00623721862786,45.8308067413,0.000482493161521,6.47913262976,0.219494409841,0.161957182441,0.219494409841,0.219494409841,0.996135837094,229.937973618,1.55010276333e-05,0.279393323464,0.399285602028,42.5397384508,22.3972687293,0.526502266938,False,True,False,31,9.33453030707e-23,0.0,13.8902499807
32,32,67.4993299077,24.5190121258,0.0794140723065,0.00450892528272,0.00388647231085,0.00418614539439,85.1773265056,0.000241246580761,6.35767546977,0.319010909858,0.255976815523,0.319010909858,0.319010909858,27.889470507,56.8202299153,0.000195491949267,0.396098783306,4.98776566673,7.47939903973,47.3106815445,6.32546562808,True,False,False,32,4.11241922862e-22,0.0,14.306365321
33,33,67.4513619168,24.5243449572,0.112093290635,0.00457393506932,0.00382241339303,0.00418132403287,2.42856345612,0.000241246580761,6.29806233271,0.398655727825,0.229040588832,0.405291944507,0.397593767691,27.6000907398,229.791273368,0.000193018150751,0.638598504238,5.69702700864,10.407152043,76.3631925221,7.3375686457,True,False,False,33,4.70454298054e-10,1.73206175413,14.0078713769
34,34,68.196706648,24.2406901484,0.781690700288,0.0119646820426,0.00581148201832,0.00833861706431,143.317281339,0.000916737006891,6.17926711476,0.266022635562,0.191559043518,0.277320370287,0.26418767672,5.02486466094,292.199599899,0.000139756630249,0.596260035373,0.762782562403,27.7444461322,35.7529330568,1.28865189402,False,True,False,34,1.26026306768e-10,1.99287695963,15.8432229397
35,35,68.2279746101,24.2664539615,0.514041502904,0.0114747992821,0.00447184047691,0.0071633422293,39.7285298186,0.000578991793826,6.46296140011,0.204514962206,0.19009145688,0.232765658093,0.199670814271,11.7039952559,216.586469804,0.000240229052644,0.360854096391,0.701994088712,19.0237164039,25.1875510649,1.3240079136,False,True,False,35,1.44168659196e-09,4.01055440852,15.2520426596
36,36,68.2211170595,24.2749548924,0.38833133438,0.0108370930468,0.00386715408988,0.00647369359008,12.6089134825,0.000482493161521,6.45375191578,0.285648426886,0.120071902945,0.310977815749,0.281424688127,7.65143333598,118.542450838,0.00012826467632,0.582088589405,1.49894828944,15.2171004992,44.9579966448,2.95443909615,False,True,False,36,3.81334857095e-09,4.90616438329,15.0839236486
37,37,68.139805969,24.4449886126,0.439561551557,0.00825917175452,0.00517455053469,0.00653739257032,139.038007507,0.000578991793826,6.36649841481,0.287901145231,0.174084835021,0.287901145231,0.287901145231,2.50837197517,195.083595338,4.28806205394e-05,0.503813126548,1.14617196332,22.6008865902,38.5331859093,1.70494134181,False,True,False,37,1.78314389957e-22,0.0,14.2616209421
38,38,68.8996508818,24.0689345524,0.430172302516,0.00641223528444,0.00566264639123,0.00602579629536,101.375840509,0.000530742477674,6.11325584657,0.488412054931,0.220605252088,0.488412054931,0.488412054931,15.7255335357,53.0269476375,0.000228399039167,1.3364888007,3.10686855681,28.4888730841,110.897276906,3.89265228495,False,True,False,38,1.67022540351e-22,0.0,15.3254774926
39,39,68.9117541568,24.1457088525,9022.22078388,0.0747837872096,0.047981977866,0.0599022038211,58.5766614518,0.0574649355372,5.9473875007,0.171877597372,0.217855885407,0.193036700813,0.168279962719,1.7122924883,145.52897114,0.00245766986196,2.07539469355,0.000230031468223,51232.8212082,17.3231914785,0.000338126831003,False,False,True,39,1.6481312475e-11,2.50670469281,14.4050412416
40,40,68.2271632971,24.2963600442,9.68284258614,0.0142492341276,0.0137587091904,0.0140018237579,143.544047145,0.00217121922685,6.46183123696,0.208949690756,0.0854862356955,0.219977037662,0.20714805152,0.796309864986,280.030439595,6.24469599704e-05,0.629966468962,0.0650600754229,288.571625096,22.4958719612,0.0779559388547,False,False,True,40,3.77964745129e-11,1.53556844525,14.5769624711
41,41,68.2199899334,24.2971592544,0.473422596944,0.00896322126414,0.00386606867225,0.00588663137386,12.1222215495,0.000482493161521,6.48833226798,0.203960513665,0.0715973518959,0.215022371734,0.202151727079,2.50744300957,265.656530696,3.47555962758e-05,0.253053451447,0.534519165498,22.429889907,21.4939101309,0.958270870698,False,True,False,40,6.76071276625e-11,1.50466353853,14.5837845949
42,42,68.2365945008,24.3246480598,0.190582057493,0.00743518757912,0.00372666716167,0.00526388348959,71.7161941789,0.000337745213065,6.36996555135,0.288368718373,0.130108009476,0.298131370916,0.286790901592,3.23955672114,82.9967820435,3.59052633005e-05,0.435010511139,2.28253654547,10.885098355,41.3203020165,3.79604305528,True,False,False,42,2.29432245477e-09,1.85887825639,14.8137857271
43,43,68.2295021269,24.3426498014,2.27889862006,0.0126937193885,0.00753449310954,0.00977960844138,154.136276284,0.00115798358765,6.30626040509,0.272752968967,0.142226979142,0.275123159667,0.272375417717,4.21548986462,178.394776545,0.000161269030182,0.688262165136,0.302015262582,76.2392100942,35.1886360922,0.46155562274,False,True,False,43,2.80949530821e-10,0.421580679869,14.6565906911
44,44,68.1934555983,24.4110107943,2248.02083888,0.0512579486824,0.0230680228616,0.0343863276906,12.5572405814,0.0226771785915,6.19053512445,0.118999992559,0.116955971891,0.174527766371,0.107599888737,1.66218740677,109.94612663,0.000786161142275,0.97385205997,0.000433204195943,18624.3612458,14.1604545378,0.000760318936629,False,True,False,44,1.07467992394e-10,5.29144727514,12.8070139717
45,45,67.3246823365,24.5152007611,0.166875251112,0.00474297862972,0.0038636058221,0.00428077094083,0.0567905770749,0.000241246580761,6.34563074109,0.1748267778,0.130966233028,0.1748267778,0.1748267778,4.90750487663,358.742901718,3.59720104471e-05,0.121651095694,0.72899423302,14.9411160963,14.2090171812,0.951001055719,True,False,False,45,1.95705448112e-22,0.0,13.6505762836
46,46,67.4315758277,24.5241983422,0.109314135533,0.00444951855315,0.00421284614357,0.00432956546057,0.76581434142,0.000241246580761,6.3076733089,0.179030892371,0.143442732999,0.209993121561,0.173617420751,7.41408502468,300.611492959,5.55912160363e-05,0.177513986703,1.62388867494,10.4329128286,20.5002081987,1.96495538069,True,False,False,46,9.77751574419e-09,3.91042232482,14.2514382444
47,47,68.912614077,24.1474493635,7755.79584614,0.0668094630627,0.0460861278187,0.0554886425695,61.9458339665,0.0522540093928,5.94290635674,0.166696171741,0.215734413051,0.188453329482,0.162981392412,1.75933806962,142.40435798,0.0021667933451,1.83227163614,0.000236245470161,49298.154698,16.5103303243,0.000334907674039,False,False,True,47,1.87378789256e-11,2.50858257636,14.3378948727
48,48,68.9124065491,24.1502933854,5448.91438176,0.0598434910654,0.0396612136848,0.0487182254068,69.8596155214,0.0419286557362,5.93618347026,0.159047843545,0.213660117992,0.184326880341,0.154662444402,2.30090150176,140.47783413,0.00218444412118,1.53902946588,0.000282446989997,38666.5424254,15.7952127056,0.000408498192876,False,False,True,48,2.62841632918e-11,2.81801874258,14.1900735696
49,49,68.2322607836,24.292959321,0.848387459391,0.012384592711,0.00416415566703,0.0071813210429,12.0953203611,0.000627241109978,6.44407658808,0.180837513429,0.0757235353815,0.194498484595,0.178576433518,1.08387867467,283.863004353,2.23588440996e-05,0.252589279941,0.297728681801,29.0907412609,17.5865469899,0.604541040471,False,True,False,40,2.49519317415e-10,1.66462658303,14.5363166412
50,50,68.1842425022,24.3149261173,0.71436162602,0.0107963313981,0.00507510401982,0.00740219594971,36.5354507855,0.000723739742282,6.34542415248,0.205042059116,0.0889228412386,0.22838936413,0.201092980916,2.807060248,298.011551304,6.15223449325e-05,0.358996700306,0.502541972062,28.0985679253,24.2493378144,0.863009740527,False,True,False,51,1.38237631134e-09,3.28527843562,15.1221672366
51,51,68.1996296277,24.3210278161,17.1439765578,0.0295841640472,0.012664684174,0.0193565000506,76.0946892735,0.00323270418219,6.35457482668,0.230311220383,0.102251798318,0.243513900533,0.228148561696,0.361964437089,334.407917765,5.42474790408e-05,1.06721636419,0.062250223021,246.090324049,27.5673898019,0.112021429158,False,False,True,51,3.13439133676e-10,2.03093122247,14.8482058033
52,52,68.2085513368,24.3231506748,5.11752745511,0.0148494876406,0.0116069076229,0.0131284664486,50.1622820548,0.00168872606532,6.35229966761,0.235808794108,0.0995672589088,0.247950440016,0.233826559327,0.974241290819,230.743130995,6.71667787805e-05,0.750450227938,0.146643126885,146.349414081,28.5810315651,0.195293105508,False,False,True,51,6.86411923834e-10,1.90687341166,14.7258385151
53,53,68.0583381481,24.4860493293,0.100930806881,0.00670462294565,0.00152360824263,0.00319612558947,28.3848556282,0.000192997264609,5.89521594423,0.60981740872,0.286486267043,0.60981740872,0.60981740872,39.0489988446,253.116621844,0.000159557626593,1.10510005682,10.9490857248,6.39280801471,172.88120036,27.043077152,True,False,False,26,2.58857701086e-22,0.0,14.4625281229
54,54,67.3368423187,24.5295942226,2.52358208813,0.0106042123456,0.00664547371546,0.00839464200643,56.6624238231,0.000820238374586,6.38240521848,0.180211863392,0.0786465376614,0.196480229274,0.177496610719,1.90403178635,27.5780514408,5.36708589731e-05,0.301313105274,0.119398971284,101.060465992,17.9467513351,0.177584292323,False,True,False,8,2.74490045735e-10,1.9895069798,13.6029820767
55,55,67.3490683631,24.5801928838,1329.01488185,0.0305911843683,0.0213545483272,0.0255589695602,21.5001152061,0.0150055373233,6.33925881064,0.116551819124,0.113871174107,0.164871300982,0.10690701163,1.66667120475,34.0829006944,0.000435508469139,0.645968884632,0.000486050903909,18449.1273445,12.6368334825,0.000684955621286,False,True,False,8,8.50079306065e-11,4.41465809684,13.2292074414
56,56,68.9117785954,24.1466248061,8300.60599471,0.0719219938347,0.0464219283361,0.0577819837283,59.4491053701,0.0545217272519,5.94447448144,0.168748013256,0.215920007939,0.190377935352,0.165059814919,1.72215560084,144.823833034,0.0022999440703,1.9471696934,0.000234581631106,49010.6381305,16.8492804138,0.000343788227546,False,False,True,56,1.78744242992e-11,2.5218356126,14.3708701689
57,57,68.9997948855,24.1090673698,0.157863502699,0.00768520066196,0.00402360654923,0.00556077545992,83.5499010372,0.000385994529217,6.25257249911,0.283586408745,0.115073219216,0.283586408745,0.283586408745,6.85775169772,229.085232229,8.48227728732e-05,0.41579983557,2.63391999076,8.72305878593,37.386857154,4.28598019015,True,False,False,57,3.31003888694e-22,0.0,15.3757635577
58,58,68.9119231895,24.151138535,4557.31094392,0.0563169027084,0.0371887528776,0.0457641276291,73.1102734428,0.0374414693341,5.93236293591,0.155638061695,0.212367845051,0.182324540768,0.150976012179,2.39878702761,137.300771503,0.00200956500444,1.41446945482,0.000310373698925,34364.6698346,15.4539103889,0.000449703444361,False,False,True,48,3.05208691183e-11,2.92802618259,14.1082199242
59,59,68.9120461066,24.1524942495,3614.16083867,0.0526199704613,0.0325566014409,0.0413899432972,80.5945311805,0.0323752911381,5.92631303842,0.152086278741,0.210788065204,0.180905026188,0.147000948379,2.45020213673,131.640379663,0.00167900337241,1.25943055811,0.00034847108757,29167.4963243,15.2142097546,0.000521615211172,False,False,True,48,3.7726592676e-11,3.11546607476,13.9994053117
60,60,68.990274136,24.1250247917,2.24192423335,0.0120815995544,0.00725493757902,0.00936222466201,6.78765068336,0.00125448221996,6.29554255241,0.183495138331,0.0911042434727,0.190769695362,0.182315528854,2.65959131553,204.017827527,9.324660198e-05,0.316793279241,0.141304186167,78.8022776868,16.9186967135,0.214698067241,False,True,False,48,5.36473405691e-11,0.883894857689,15.0143950801
61,61,68.9116685904,24.1536541625,2582.28555307,0.0491117109603,0.0272215134679,0.0365635761563,85.9660611577,0.0260546307222,5.92058258755,0.149883149158,0.20967621933,0.182419989516,0.144053189042,2.33538122811,102.349453907,0.00124886388945,1.13128400669,0.000438094077297,22328.5991458,15.4700951823,0.000692837695787,False,False,True,48,4.98138690038e-11,3.51014334091,13.8124560435
62,62,68.9122009846,24.1510031334,4914.67072939,0.0574608893422,0.0376505570305,0.0465127347207,72.6367928446,0.0392749433478,5.93326992462,0.156920977129,0.212451815838,0.183551416196,0.152273279611,2.31564130667,138.769538015,0.00200389530884,1.45701989712,0.000296463380223,36321.5487916,15.6625911792,0.000431220355417,False,False,True,48,2.90099192166e-11,2.94357606204,14.1413656716
63,63,68.9121620667,24.1518907135,4028.52604643,0.0538117919773,0.0351062479674,0.043464124433,78.068516771,0.0347395076295,5.92896708236,0.153332225127,0.211451466007,0.181419948178,0.148393248102,2.39035551825,132.576065896,0.00180627703586,1.33008421996,0.000330166468985,31791.4983737,15.3009434484,0.000481290415083,False,False,True,48,3.41040971463e-11,3.0524950724,14.0614966513
64,64,68.9119878762,24.1534329473,2866.34108029,0.0503281863277,0.0279317371227,0.0374933816875,85.967274296,0.0278881047359,5.92193353,0.150047728797,0.209559657793,0.180998926963,0.14453497664,2.19660888467,107.014623407,0.00123515640079,1.14204901096,0.000398434442714,24185.7112703,15.2300080648,0.000629710984913,False,False,True,48,4.62451863297e-11,3.32645538391,13.8663475376
65,65,68.910691492,24.1539921392,2322.81031038,0.046231247517,0.0257376859434,0.0344947145134,80.7105333168,0.0241729073922,5.91581225947,0.149047387298,0.206407011453,0.183650713803,0.142795250467,2.51218319133,103.835058998,0.00119568396962,1.08172265368,0.000465695648435,21336.3638285,15.6795420536,0.000734874141613,False,False,True,48,5.53266706385e-11,3.73751724111,13.7315685015
66,66,68.9119962787,24.1498983962,5687.44908222,0.0618719292591,0.0401898551325,0.0498660593359,66.9255216967,0.0430866393239,5.93712032082,0.159451605399,0.21358452514,0.184042687359,0.155196790372,2.30674554377,141.740911351,0.00229440341586,1.57043624595,0.000276123130643,39036.0746093,15.7465445121,0.000403384425041,False,False,True,66,2.51817912218e-11,2.74228251658,14.2145442643
67,67,68.2092344303,24.3186062316,0.716184315008,0.0148508461251,0.00386500663203,0.00757618761415,77.1259286197,0.000627241109978,6.34472273708,0.196889718177,0.0698110644571,0.212909643865,0.194229411153,2.54534376262,355.639238608,5.84396865023e-05,0.319315144249,0.445856098154,20.4793365521,21.0736032759,1.0290178699,False,True,False,51,2.60287777266e-09,2.13131090562,14.6906502307
68,68,68.2087673413,24.3297178601,0.212306105881,0.00577207809896,0.0037393018246,0.00464580909715,48.8070898467,0.000337745213065,6.32747416788,0.221445084727,0.0913178087793,0.232119677359,0.219705631836,6.73520767668,160.962563484,5.81478555578e-05,0.232735913834,1.09622807534,15.6196954518,25.0479420234,1.60361270171,True,False,False,51,1.99988146837e-09,1.57183027239,14.6642834937
69,69,68.177511238,24.3248284408,0.17072050592,0.00691336746761,0.00321367435111,0.00471352434071,170.467785216,0.000337745213065,6.3829731687,0.16092893687,0.05986701508,0.171308687183,0.159221713394,2.88034022732,26.8613637643,2.55973666651e-05,0.128612344903,0.753350303235,10.4866874293,13.6429066243,1.30097389821,True,False,False,51,3.23124204823e-09,1.1195687068,14.8385369213
70,70,68.1534086709,24.3361422033,0.115632491615,0.00443002838872,0.00412285039949,0.00427368041765,84.5181100991,0.000241246580761,6.0921654223,0.179659180864,0.156600224513,0.203747355981,0.175538179805,21.8778979285,158.86081953,0.000159834184237,0.164954487461,1.42654097613,11.0844883297,19.2988795769,1.74107085531,True,False,False,70,5.63714817184e-09,2.99832319739,14.7303466517
