,ID,RA,Dec,M,Axis_maj,Axis_min,R_eff,PA,Area,V_cen,V_RMS,V_RMS_dendro,V_RMS_refit,V_disp,V_disp_dendro,V_disp_refit,V_disp_nt,V_disp_nt_dendro,V_disp_nt_refit,V_grad_abs,V_grad_PA,j,M_vir,M_vir_dendro,M_vir_refit,virial,virial_dendro,virial_refit,m_lin,m_lin_vir,m_lin_vir_dendro,m_lin_vir_refit,virial_lin,virial_lin_dendro,virial_lin_refit,id_unresolved,id_resolvedLeaves,id_resolvedBranches,id_SCIMES,abundance_pNH3,Tkin,Tdust
20,20,52.2716692424,31.3149794831,101.539367784,0.037025804368,0.0186140085702,0.0262525930114,167.629980964,0.0121191881154,8.30355209658,0.228251064788,0.225481863069,0.370993601431,0.307144172059,0.305091895052,0.424117019414,0.213082096371,0.21011306906,0.361858651299,3.04503292205,145.929173273,0.000839453019239,2.30268691312,2.27201751702,4.3905783917,0.0226777747723,0.0223757303853,0.0432401588421,1164.58778031,43.8563709139,43.2722496409,83.6218043259,0.0376582784531,0.0371567093288,0.0718037796203,True,False,False,17,6.79455293204e-10,13.7128775073,14.7438690473
21,21,52.164293693,31.3031931469,936.526584057,0.0460844232282,0.0273834057467,0.0355239139153,166.653913699,0.0242626944991,8.10525367908,0.209387046847,0.208008637648,0.341047992768,0.284621431164,0.283608915633,0.391765436277,0.194813581502,0.193331294638,0.332299758533,1.99269726061,348.59724616,0.0010058724956,2.67567976157,2.65667663527,5.06933710781,0.00285702489083,0.00283673382101,0.00541291319874,8629.94900087,37.6602613095,37.3927918191,71.3510498856,0.00436390311295,0.00433290994134,0.0082678414297,True,False,False,7,5.72253142921e-10,12.0660690266,13.3371023369
22,22,52.2040724085,31.3549453435,147.492417696,0.0464424749457,0.0189650697564,0.0296780184144,84.3740798257,0.0153678728281,8.28663558599,0.131969409414,0.129756868227,0.195782378347,0.235202892437,0.23396863132,0.276107253184,0.106809856251,0.10406375557,0.179786428971,0.617368084953,179.33983763,0.000217507364414,1.52650540015,1.510526322,2.10362662766,0.0103497211857,0.0102413828832,0.0142626086176,1348.6417969,25.7177783712,25.4485710755,35.4408201768,0.0190693914651,0.0188697778269,0.0262788979685,True,False,False,22,5.31186559025e-10,12.3056773688,14.6042891432
23,23,52.4670999635,31.651477195,1061.53842769,0.066779059798,0.0315205873921,0.0458793547288,20.9361693685,0.0490609368601,8.20923431469,,0.13391959942,0.183036193032,,0.224059770805,0.25645773481,,0.113226181869,0.168487260977,1.14876664942,28.7746190902,0.000967222548203,,2.14152527513,2.8056082743,,0.0020173789467,0.00264296440064,6750.52727014,,23.3386594885,30.575934327,,0.00345730911891,0.00452941423735,True,False,False,23,2.1334421557e-10,10.4759016167,14.7315168036
24,24,52.3051646194,31.3408702276,62.591351334,0.0306494862068,0.032422118227,0.0315233447685,78.4633057565,0.0150081281435,8.22394835883,0.355453035079,0.34983078597,-0.287566720956,0.420946774643,0.416210170164,0.365436651058,0.343929668854,0.33811586148,0.273194758319,4.72691337803,123.731221208,0.00187889373737,5.19355569038,5.07733473903,3.91412440503,0.0829756121204,0.0811187908685,0.062534588591,867.228227559,82.3763424934,80.5329316467,62.082948903,0.0949880779657,0.092862442766,0.071587786156,True,False,False,24,1.43450064484e-10,16.5082197274,17.4888759493
25,25,52.197319996,31.1986730487,136.188374789,0.0552558413528,0.0184909058514,0.0319645203342,20.072270541,0.013436179961,8.19040892701,0.231566239691,0.219696212102,-0.525376322766,0.308936726322,0.300142304779,0.563772345924,0.216783126817,0.204054959067,0.519030135186,1.92951570114,290.342017418,0.000788578063292,2.83651706479,2.67732286241,9.44612870277,0.020827894225,0.0196589677096,0.0693607565065,1046.65636087,44.3697736605,41.8796032979,147.759587881,0.0423919209009,0.0400127538164,0.141172970809,True,False,False,25,1.01631550152e-10,13.576519318,14.8771736624
26,26,52.2284060881,31.2399119462,545.163367725,0.0608007580924,0.0269646164458,0.0404903583779,139.326152546,0.0236615900736,7.52715165174,0.23920412207,0.5686616379,-4.56563793998,0.3170241067,0.60552599501,4.57037585666,0.224406221921,0.562597190573,4.56488656369,7.09358126611,317.022130438,0.00465188297886,3.78367934547,13.8036943162,786.382034256,0.00694045045847,0.0253202895378,1.44247042412,3807.67565615,46.7232138347,170.456558909,9710.73195889,0.0122707966891,0.0447665647767,2.55030439455,True,False,False,14,5.41385196699e-10,14.0526813436,18.7086449387
27,27,52.1959109621,31.2575311617,329.936343836,0.0435729069197,0.0236964555546,0.0321329029533,37.5215168921,0.019011826472,8.0861173207,0.155945612422,0.168751305481,0.260240647253,0.244598333835,0.252955162,0.321301268848,0.13671528932,0.151158987168,0.249193159582,2.78788985503,293.015842064,0.001151424663,1.78745484627,1.91167994344,3.08427413758,0.00541757487366,0.00579408719033,0.00934808848798,3215.55467993,27.8134666026,29.7464556225,47.9924602837,0.00864966370382,0.00925080074308,0.0149250953757,True,False,False,14,7.31132959477e-10,11.5280878179,13.7823691649
28,28,52.3444354628,31.5012484945,19707.3830787,0.255217795103,0.0961226450076,0.156627614163,2.59639848749,0.19427246134,7.50553102624,,0.216782660519,0.287829683014,,0.28411207267,0.341424771156,,0.204082254395,0.278389603041,0.707026502291,95.8187628285,0.00693796891567,,11.7550867374,16.9760448961,,0.000596481363887,0.000861405333643,32791.4244159,,37.5255883207,54.1923752938,,0.00114437201156,0.00165263864743,True,False,False,28,3.42359086803e-11,10.9487948881,15.7837551075
29,29,52.4142902798,31.6638890078,108.321319725,0.0609029066551,0.0240803511787,0.0382957357947,49.2692761349,0.0152414623148,7.64512432689,,0.275037933972,-0.579481203111,,0.35233311979,0.619912273582,,0.260691619,0.572811242778,1.77055619154,128.839574094,0.00103865314914,,4.42013450914,13.6832422806,,0.040805766772,0.126320860153,755.297762712,,57.7105311781,178.652296354,,0.0764076554005,0.236532272666,True,False,False,29,5.08062717928e-11,15.7431616398,15.6772062845
30,30,52.2647646925,31.0670150903,27.878036985,0.0282673242854,0.0282419270567,0.0282546228174,16.4182134509,0.0114352242595,7.56498054359,,0.568138315839,1.50693885483,,0.600013258639,1.51924306048,,0.562920696494,1.50497949382,5.99080819201,57.7981815426,0.00191304169003,,9.4577828206,60.6348301305,,0.339255695287,2.17500357586,418.81262481,,167.366998344,1073.00724774,,0.39962261983,2.56202221274,True,False,False,30,1.46706713567e-10,12.0882558897,15.0715688907
31,31,52.2208142251,31.1459618443,113.212984902,0.0626008341236,0.0203465405183,0.035689079674,169.31544603,0.0160308740801,7.9376428716,,0.375528744403,0.864050181618,,0.432343189498,0.890214306775,,0.365714666808,0.859830271623,3.38656632992,218.803217507,0.00172540191269,,6.2025563946,26.2967826376,,0.0547866165703,0.232277089597,767.995007566,,86.8971188281,368.41497284,,0.113148025667,0.479710114272,True,False,False,38,7.87420130907e-12,14.9010311286,14.223947507
