,ID,RA,Dec,M,Axis_maj,Axis_min,R_eff,PA,Area,V_cen,V_RMS,V_disp,V_disp_nt,V_grad_abs,V_grad_PA,j,M_vir,virial,m_lin,m_lin_vir,virial_lin,id_unresolved,id_resolvedLeaves,id_resolvedBranches,id_SCIMES,abundance_pNH3
60,60,68.990274136,24.1250247917,2.24192423335,0.0120815995544,0.00725493757902,0.00936222466201,6.78765068336,0.00125448221996,6.29554255241,0.0911042434727,0.104988542499,0.0887043936272,2.65959131553,204.017827527,9.324660198e-05,0.0959491209981,0.0427976644219,78.8022776868,5.12426930895,0.0650269187563,False,True,False,48,5.36473405691e-11
61,61,68.9116685904,24.1536541625,2582.28555307,0.0491117109603,0.0272215134679,0.0365635761563,85.9660611577,0.0260546307222,5.92058258755,0.20967621933,0.234043182182,0.20554921509,2.33538122811,102.349453907,0.00124886388945,1.86216767407,0.000721131585103,22328.5991458,25.4647913283,0.00114045628936,False,False,True,48,4.98138690038e-11
62,62,68.9122009846,24.1510031334,4914.67072939,0.0574608893422,0.0376505570305,0.0465127347207,72.6367928446,0.0392749433478,5.93326992462,0.212451815838,0.232814740464,0.209042418358,2.31564130667,138.769538015,0.00200389530884,2.34407201962,0.000476954031855,36321.5487916,25.1981745827,0.000693752756173,False,False,True,48,2.90099192166e-11
63,63,68.9121620667,24.1518907135,4028.52604643,0.0538117919773,0.0351062479674,0.043464124433,78.068516771,0.0347395076295,5.92896708236,0.211451466007,0.232624480249,0.207897828985,2.39035551825,132.576065896,0.00180627703586,2.18685453452,0.00054284234713,31791.4983737,25.1570066468,0.000791312392739,False,False,True,48,3.41040971463e-11
64,64,68.9119878762,24.1534329473,2866.34108029,0.0503281863277,0.0279317371227,0.0374933816875,85.967274296,0.0278881047359,5.92193353,0.209559657793,0.232726321715,0.205648459098,2.19660888467,107.014623407,0.00123515640079,1.88809461043,0.00065871246915,24185.7112703,25.1790386123,0.00104107083438,False,False,True,48,4.62451863297e-11
65,65,68.910691492,24.1539921392,2322.81031038,0.046231247517,0.0257376859434,0.0344947145134,80.7105333168,0.0241729073922,5.91581225947,0.206407011453,0.232629137034,0.20193863987,2.51218319133,103.835058998,0.00119568396962,1.73563701207,0.000747214270712,21336.3638285,25.1580138661,0.00117911440151,False,False,True,48,5.53266706385e-11
66,66,68.9119962787,24.1498983962,5687.44908222,0.0618719292591,0.0401898551325,0.0498660593359,66.9255216967,0.0430866393239,5.93712032082,0.21358452514,0.232519344755,0.210427133842,2.30674554377,141.740911351,0.00229440341586,2.5066942159,0.000440741390324,39036.0746093,25.1342721811,0.000643872941444,False,False,True,66,2.51817912218e-11
67,67,68.2092344303,24.3186062316,0.716184315008,0.0148508461251,0.00386500663203,0.00757618761415,77.1259286197,0.000627241109978,6.34472273708,0.0698110644571,0.106951110549,0.0619119354698,2.54534376262,355.639238608,5.84396865023e-05,0.0805748390115,0.112505729772,20.4793365521,5.3176375187,0.259658681089,False,True,False,51,2.60287777266e-09
68,68,68.2087673413,24.3297178601,0.212306105881,0.00577207809896,0.0037393018246,0.00464580909715,48.8070898467,0.000337745213065,6.32747416788,0.0913178087793,0.114806625541,0.087014833858,6.73520767668,160.962563484,5.81478555578e-05,0.0569342223167,0.268170442298,15.6196954518,6.12748190101,0.392292021309,False,False,False,51,1.99988146837e-09
69,69,68.177511238,24.3248284408,0.17072050592,0.00691336746761,0.00321367435111,0.00471352434071,170.467785216,0.000337745213065,6.3829731687,0.05986701508,0.0838606169608,0.0551134356448,2.88034022732,26.8613637643,2.55973666651e-05,0.0308205219335,0.180532044276,10.4866874293,3.26937125023,0.311763964766,False,False,False,51,3.23124204823e-09
