,ID,RA,Dec,M,Axis_maj,Axis_min,R_eff,PA,Area,V_cen,V_RMS,V_RMS_dendro,V_disp,V_disp_nt,V_grad_abs,V_grad_PA,j,M_vir,virial,m_lin,m_lin_vir,virial_lin,id_unresolved,id_resolvedLeaves,id_resolvedBranches,id_SCIMES,abundance_pNH3,Tkin,Tdust
69,69,83.8105990497,-5.34330030308,6378860.18915,0.20686663536,0.0814036940605,0.12976790164,11.4462870145,0.249113149266,8.97323068945,0.472552488313,1.18715629387,0.549179287853,0.459235390988,9.63425273697,29.4407350892,0.0648952022968,36.3893007073,5.70467130934e-06,13094680.5661,140.209174408,1.07073382738e-05,False,False,True,69,9.10446411712e-13,25.417487527,41.0135183907
70,70,83.8542754386,-5.14372629028,60.4094861613,0.0257001684757,0.0147259500576,0.0194540329353,7.73013506376,0.00635261218529,11.6305143675,0.339853052311,0.121551184797,0.419324675675,0.32548079551,1.48357409672,265.081559656,0.000224589023485,3.18045031095,0.0526481934055,998.18593776,81.7426988412,0.0818912546741,False,True,False,43,3.22155404569e-09,19.5871195988,23.2913221974
71,71,83.8699464736,-5.1201971688,34.2772336265,0.0267478602935,0.0178888692011,0.0218743908304,82.6685982348,0.007713886225,11.6308243858,0.206074980578,0.123070327347,0.314394436766,0.18311626054,2.36785204245,289.238545353,0.00045319643794,2.01031355548,0.0586486522623,544.200572553,45.9513037658,0.0844381760758,False,True,False,43,1.94876946112e-09,18.302765631,24.8829159532
72,72,83.9096829205,-5.01591016324,22.6259792386,0.0312796047318,0.0212914101975,0.0258067218988,16.3102911875,0.0104364343044,11.5771687744,0.202308390713,0.147988215029,0.244671897255,0.194749900664,30.3593314173,359.877710605,0.00808756674792,1.4364124133,0.0634850937566,307.176794351,27.8301990258,0.0905999396362,False,True,False,9,1.37307361855e-09,6.14745422558,25.7436065153
73,73,83.8378158388,-5.02202948864,12478.8583952,0.179521985302,0.0488495885996,0.0936460096671,141.859427674,0.0930203927132,11.0809534836,0.318369802119,0.271371119509,0.393632595886,0.304739464118,2.64091527611,42.9540745456,0.00926388196669,13.4911668551,0.00108112188053,29518.8538049,72.0327908422,0.00244022993976,False,False,True,47,1.89637540244e-10,17.3970985524,21.0129977187
74,74,83.8615671615,-5.02256425812,37.0240944244,0.0228852786914,0.0183923464392,0.0205161880974,43.5850620876,0.00680637019853,11.5278199731,0.319511533741,0.161382802681,0.393453171739,0.306157216861,4.12707228201,154.645485428,0.000694856958163,2.95298269529,0.0797584043903,687.021795859,71.9671383706,0.104752336541,False,True,False,47,3.14546264212e-09,17.114811893,20.5385186156
75,75,83.7724855153,-4.9297011232,2825.22752745,0.11435170496,0.0406076095604,0.0681435938851,175.608963267,0.083037716422,11.0894333115,0.251055820555,0.240657787436,0.368672994308,0.226884064793,0.684233727366,277.948060245,0.00127090924227,8.6116389924,0.00304812228704,10491.873867,63.187443613,0.00602251270019,False,False,True,75,3.45724988036e-10,23.6639620942,29.3511250696
76,76,83.7292470828,-5.70031730907,509590.703215,0.606910230674,0.171316985312,0.322450044308,22.651899438,1.03456827018,8.16749968786,0.500044770773,0.877151124681,0.529099073916,0.495283429854,0.456402245765,117.330224635,0.0189815925134,83.9294877157,0.000164699801598,356565.494854,130.143396159,0.00036499155986,False,False,True,76,1.67515152356e-11,9.70736984696,21.3388405941
77,77,83.764884793,-5.5355304699,33.4146884139,0.0363954202985,0.0355046821906,0.0359472924,179.15390037,0.0167890464897,10.491990386,0.500078331996,0.361067101338,0.525619190474,0.495909544201,18.1311932813,22.3509136893,0.0093717079766,9.23393342249,0.276343544136,389.881791267,128.4371201,0.329425797708,False,True,False,77,1.10996048342e-09,8.50491209443,32.6317525106
78,78,83.849574611,-5.19719508949,10864.144065,0.129951499171,0.0603169188213,0.0885340275048,25.1491096188,0.104364343044,11.0077318314,0.311469677631,0.310998901008,0.39738510692,0.295568793702,2.43343984217,328.749239961,0.0076295873237,12.9990472747,0.00119650910342,35502.3006843,73.4127184829,0.00206782988899,False,False,True,43,3.04348672261e-10,19.7716753847,27.4575742282
79,79,83.882161549,-4.99015185027,6.98282359251,0.0223748568203,0.0104425177819,0.0152856089252,5.97828533639,0.00363006410588,11.7070034814,0.216674946278,0.0658768967598,0.323885644829,0.194326452947,1.24151669266,245.169967167,0.000116032070745,1.49088543597,0.213507532621,132.529659347,48.7676167585,0.367975115899,True,False,False,9,3.93552922236e-09,18.8147104267,22.7077114741
80,80,83.7544453016,-4.97537089551,193.068297652,0.0729292964398,0.0248086876239,0.042535633697,128.57894202,0.0299480288735,10.7937010175,0.32777826887,0.309009268685,0.378571093181,0.318986328713,17.3853120529,181.113300059,0.0125819598883,5.66794900521,0.0293572226726,1124.21977275,66.6258911949,0.059264116154,False,False,True,37,1.03879290126e-09,11.6476135104,25.9530592275
81,81,83.7293120677,-5.70007594665,495338.542768,0.606713123656,0.170270069957,0.321411085696,22.73518076,1.01551043362,8.1676219703,0.500648541799,0.873320162556,0.529941507067,0.495846974994,0.371340910444,116.128225237,0.0153445618768,83.9256770162,0.000169430944233,346705.721776,130.558155507,0.000376567640242,False,False,True,81,1.70798733619e-11,9.80086288389,21.301433192
82,82,83.8422526902,-5.17376790234,105.273010629,0.0420505537459,0.018317076557,0.0277532558852,37.1259268128,0.0131589823838,11.5174345972,0.199173947541,0.108465593527,0.312806965765,0.17449781612,0.584451500147,72.0084463587,0.000180067920346,2.52490417061,0.0239843446627,1063.13300236,45.4884317186,0.0427871504486,False,True,False,43,2.80588982585e-09,18.8874507515,27.7548369291
83,83,83.8501519608,-5.19991823787,6984.61141111,0.124830728016,0.0457756217591,0.0755923553646,31.4394447813,0.0798614103294,10.9603049655,0.321803865359,0.263273164904,0.405675058975,0.306410469386,1.69510920965,334.609803867,0.00387448005902,11.5667839088,0.00165603828588,23760.9073995,76.5076299912,0.00321989512878,False,False,True,43,3.99994515773e-10,19.8083486599,27.1712843054
84,84,83.7292734397,-5.70130075174,472666.830214,0.602719393263,0.166878744448,0.317145164872,23.3359865153,0.985108646734,8.18355504553,0.504780871681,0.860632244285,0.53433773414,0.499935926901,0.361181494289,106.983976921,0.0145312063838,84.191435056,0.000178120040744,333029.140643,132.733278607,0.000398563556184,False,False,True,84,1.7727452755e-11,9.97099466167,21.1826168644
85,85,83.8291691163,-5.27791672168,14.7445273043,0.0232563395835,0.0204517484106,0.0218090074537,171.706249416,0.007713886225,11.3079447888,0.21410867677,0.154040731029,0.330592461803,0.189172807167,1.18517090067,24.2773831039,0.000225482464484,2.21615393076,0.150303491257,269.235156923,50.8082253507,0.188713190103,False,True,False,85,4.54548179536e-09,20.5986514644,41.0309226242
86,86,83.8366513704,-5.0216276168,7999.24379216,0.183156985151,0.0366988193885,0.0819856397048,143.35082126,0.0712400080779,11.0734763731,0.307638554132,0.233661340591,0.384301080787,0.293656441677,1.25981189972,29.9416711966,0.00338720340203,11.2579451901,0.00140737618237,18546.7459319,68.6580310322,0.0037018909562,False,False,True,47,2.48504536354e-10,17.221317307,20.9503144663
87,87,83.8365093913,-5.02175557241,9106.80679333,0.181075904314,0.038408005067,0.0833952291826,143.288386332,0.0766851042368,11.0619830531,0.31440607356,0.250150733605,0.390214093098,0.300641247363,1.98769039897,38.737018684,0.00552956725107,11.8066104979,0.00129645997393,21357.3682536,70.7870858656,0.00331441051281,False,False,True,47,2.30684460687e-10,17.3414437595,20.9412890902
88,88,83.8278904333,-5.00909183432,2762.34415739,0.0819962366748,0.0264807585655,0.0465974521478,126.650399527,0.0381156731118,11.1215125954,0.322982064531,0.217891775038,0.398358443195,0.309353919824,0.37509352819,2.34759906131,0.000325779613946,6.87524774831,0.0024889178743,14306.2609207,73.772786187,0.00515667836592,False,True,False,47,4.43258184843e-10,17.6518659958,21.1037034668
89,89,83.7332322377,-4.97146737319,0.555595980651,0.0165213179928,0.00582356942759,0.00980882471891,99.1777328555,0.00181503205294,11.2277690679,0.0,0.224779875886,0.0,0.0,431.61787654,6.60280586318,0.0166109076167,0.0,0.0,14.2809362644,0.0,0.0,True,False,False,37,4.42240879516e-22,0.0,26.7894244867
90,90,83.9153344006,-6.07898300037,867764.221932,1.29317682871,0.161395343426,0.45685087105,133.959572978,1.57181775785,8.14580608792,0.407241616975,0.689584182879,0.42808269361,0.403839729837,3.71863286215,46.3475512852,0.310450389326,77.8409140858,8.97028387648e-05,284961.443337,85.1929141634,0.000298962951499,False,False,True,90,1.55377793661e-11,5.65184578765,18.1038228237
91,91,83.7950121312,-4.97773987132,11.9631212473,0.0180164886863,0.0140750988852,0.0159243166203,116.272367024,0.00453758013235,11.267164353,0.40866119262,0.165792746276,0.477165698065,0.396719222666,5.12996719251,234.867415443,0.00052035075258,3.37114447107,0.281794725757,281.978909757,105.848952625,0.375378969713,False,True,False,91,4.87523457463e-09,19.7007621265,25.5053677325
92,92,84.1565903171,-6.29421557283,1.57109389512,0.0156521214523,0.0107926228105,0.0129972090473,178.847005504,0.00226879006618,8.58769572445,0.0,1.05854454933,0.0,0.0,171.638500474,9.74096954186,0.0115977812035,0.0,0.0,42.6256689705,0.0,0.0,True,False,False,92,1.95490587722e-22,0.0,17.4758774964
93,93,83.7293637329,-5.70102288606,459877.514208,0.602845359291,0.16603610852,0.316376512238,23.4100249427,0.96922711627,8.18384915912,0.505235470309,0.85645421733,0.534945866645,0.500364659903,0.370979205588,105.462660423,0.0148531315093,84.1786652154,0.000183045838543,323950.406401,133.035579379,0.000410666499411,False,False,True,93,1.80748809326e-11,10.0330397914,21.1647860263
94,94,83.7908399389,-5.484030662,2.15961591558,0.0187492458011,0.00924891286718,0.0131685284197,151.36366574,0.00272254807941,10.8470001602,0.789177817041,0.302012136089,0.835395792299,0.781601744727,3.12215161895,121.328259682,0.000216565100661,8.5447614143,3.95661161442,48.9142042516,324.438735369,6.63281229518,True,False,False,94,1.76460967588e-08,24.3761628008,37.8510550467
95,95,83.7558353743,-5.38971266999,10.08179438,0.0336439448094,0.0128901423288,0.0208248706382,73.33955037,0.00589885417206,10.499909743,0.5250749124,0.494139874696,0.573260609503,0.517025715304,91.1391390829,193.145945125,0.0158099151002,6.36303984919,0.631141601323,127.254514913,152.775015023,1.20054691284,False,True,False,95,1.71506803531e-09,17.1817821363,38.6142204004
96,96,84.1416813134,-6.3233822995,0.290650293449,0.0150830507041,7.5678473248e-17,1.06839236669e-09,0.0,0.00136127403971,8.18097117606,0.0,1.25774904973,0.0,0.0,1.08101694246e+17,90.0,0.049357601223,0.0,0.0,8.18321290993,0.0,0.0,True,False,False,96,6.34028058831e-22,0.0,18.4732592857
97,97,84.020816604,-6.18600220648,288837.524557,0.720568943643,0.137437586423,0.314695498006,125.056652905,0.948808005675,8.38440445709,0.427266677056,0.641921634253,0.445666513296,0.424277187895,2.58850329083,74.0805031079,0.102539164105,58.1150565506,0.000201203277309,170223.826957,92.335379627,0.000542435106044,False,False,True,97,1.28037423861e-11,5.21446787431,17.9100902334
98,98,83.7296070893,-5.70026961643,436116.990842,0.601086630585,0.16478262743,0.314719929939,23.5145726958,0.936556539317,8.18062658874,0.506515140643,0.849729903728,0.536742861435,0.501557049155,0.405782436024,102.683070047,0.0160768784446,84.3014275,0.000193300030199,308111.717139,133.930869132,0.000434682816921,False,False,True,98,1.89127182584e-11,10.2379300663,21.0890361016
99,99,83.8418988715,-5.42037139237,4.62306834663,0.0292442073946,0.0138461420808,0.0201226104327,29.3583942897,0.00635261218529,10.5682872031,0.823505348229,0.387813737911,0.920954512258,0.806980744894,2.70603905452,296.111374084,0.000438291138932,15.8686071319,3.43248378395,67.1324867526,394.297926329,5.87342947361,False,True,False,99,6.78170723033e-09,55.1892040686,99.9901116138
100,100,83.8504742845,-5.20187123094,2259.22534839,0.092036013035,0.0326305008399,0.0548012883118,27.7865243713,0.0435607692706,10.9713190603,0.312050763948,0.212959754517,0.397843926261,0.296180396524,2.20800235257,310.569571444,0.00265241246248,8.06481410655,0.00356972539826,10424.2311073,73.582340443,0.00705877869411,False,False,True,43,7.79968065205e-10,19.7725023533,26.595801446
101,101,83.7234754873,-4.95042010214,103.332475277,0.0507209385627,0.0201880188547,0.0319993009928,146.229932969,0.0186040785426,10.9609983013,0.28075227607,0.191034317679,0.336406624135,0.270883744777,17.6268371801,264.151900655,0.00721963708752,3.36703551864,0.0325844852707,865.150827422,52.6110792138,0.0608114533861,False,True,False,37,1.9798787228e-09,11.1509309936,23.7416239808
102,102,83.7296721912,-5.70003733383,426353.357175,0.601320827724,0.164008786889,0.314041238512,23.5652070517,0.923397556934,8.18043204998,0.506349248754,0.846830174921,0.53677875051,0.501356869241,0.344150244663,97.3316948775,0.0135763003349,84.1308816549,0.000197326654614,301096.506374,133.948780188,0.000444869924934,False,False,True,102,1.93093205143e-11,10.3049876621,21.0605789868
103,103,83.6512701834,-5.69435058311,321.925332451,0.0768204627608,0.0424199159888,0.0570851782562,164.268324761,0.0353931250323,8.88810695477,0.16959545377,0.793240695275,0.177389025496,0.168327105727,18.2573928274,200.599999486,0.0237982747634,1.67014810794,0.0051879983946,1779.59226676,14.6285617297,0.00822017604984,False,False,True,103,8.37935180916e-12,0.877933493315,19.6519490217
104,104,83.7647818494,-5.48353303607,0.354857116175,0.0143183954229,0.010365177592,0.0121824755855,82.1164768022,0.00226879006618,10.5436473202,0.556139514136,0.294019973834,0.556139514136,0.556139514136,4.18036440956,297.127422009,0.000248167686651,3.50333110063,9.87251189548,10.524499284,143.785681163,13.6619973343,True,False,False,104,8.65514752061e-22,0.0,51.580207025
105,105,83.8115681879,-5.33943152604,3923986.74865,0.183267076557,0.0786420540912,0.120052069319,12.4299999126,0.197838493771,9.14429556005,0.456971119046,1.01963425423,0.535821958761,0.44318776427,8.86342968751,33.6469802899,0.051097669836,32.0471043292,8.16697567602e-06,9092542.84042,133.47168654,1.46792474759e-05,False,False,True,105,1.33318479942e-12,25.4144136953,41.1622269537
106,106,83.8153323126,-5.10276255026,0.898836026347,0.0139585813102,0.01012538106,0.0118884799206,79.7948631923,0.00181503205294,10.947614761,0.529708637316,0.205241738049,0.570672191924,0.522921700411,2.53079638033,179.439675549,0.00014307700915,3.59979590144,4.00495284559,27.3452228094,151.398493562,5.53656097875,True,False,False,106,3.33452202692e-09,14.6337517398,29.6223324416
107,107,83.856363348,-5.04936820228,791.79335778,0.071667876608,0.0233366156457,0.0408960351446,165.113770816,0.0258642067544,10.9768479066,0.268907627275,0.196473850613,0.350347991272,0.253610229186,2.2648034575,35.049239517,0.00151514054983,4.66722348958,0.00589449689584,4691.69307027,57.0620534861,0.0121623585839,False,True,False,47,7.95933906242e-10,16.3728654829,20.6149784157
108,108,83.7735577041,-4.93550265753,176.784659896,0.0584816355007,0.0209545268476,0.0350064994136,158.075414024,0.0176965625162,11.0743136554,0.235277389138,0.124657939935,0.331612864583,0.216101614114,0.211324488007,225.955476153,0.000103587460281,3.57922955821,0.0202462677492,1283.71123961,51.1223575361,0.0398238762414,False,True,False,75,1.69486222714e-09,17.7296542959,25.9688451332
109,109,83.7297446461,-5.69981582797,419412.126334,0.601640588815,0.163515508692,0.313651983781,23.5942246537,0.913868638656,8.18005650688,0.507540295318,0.845158115521,0.538042405908,0.502535997519,0.212192186959,91.9623528175,0.00834998042981,84.4226886649,0.000201288144439,296037.09326,134.580192427,0.000454605843292,False,False,True,109,1.95763747158e-11,10.3538844216,21.0515713733
110,110,83.8119254625,-5.33919695919,3612086.38213,0.182908856899,0.0756216518492,0.117608970306,11.7905722639,0.185587027413,9.16728351529,0.45638659432,0.999683112908,0.535729380089,0.442507198899,8.90126269124,35.1334485935,0.049248442984,31.3840874172,8.68863147143e-06,8386208.74045,133.425568371,1.59101177302e-05,False,False,True,110,1.3940736337e-12,25.5555315807,40.3798691798
111,111,83.8471831131,-5.20679938028,549.022665091,0.0512885010821,0.0231715689988,0.034473686221,12.2938531451,0.0199653525823,10.9713743354,0.329359637464,0.19631616108,0.410723758375,0.314537663852,2.68110062823,318.938136301,0.00127452557473,5.40711372248,0.00984861658048,4545.82322037,78.4237822408,0.017251832823,False,True,False,43,1.8355524787e-09,19.5491837719,25.6470470205
112,112,83.8131265661,-5.1750855223,3.12711608369,0.0214121706057,0.0109312730683,0.0152990942175,74.5819358312,0.00317630609265,10.9009601837,0.352117720811,0.182316406262,0.386779282467,0.346305765866,137.167959692,31.6405351821,0.0128423383682,2.12799329161,0.680497056924,62.0191177909,69.5463816796,1.12137005744,True,False,False,112,8.01272646842e-09,8.31470916508,28.7348466047
113,113,83.8271458524,-5.15751307582,31.0078246296,0.0377830481908,0.0161999820841,0.024740345668,3.00960637258,0.0090751602647,10.8638241996,0.366237235876,0.179939829793,0.435684510045,0.353981717313,1.95344887467,113.050321832,0.000478270470316,4.36644637765,0.14081756556,348.51107439,88.2454601936,0.253207047575,False,True,False,113,1.42733422282e-09,18.0801582212,27.7157915882
114,114,83.8288733247,-5.07062173307,59.8702458281,0.0300383107274,0.0235980252874,0.0266241397257,20.6873149784,0.0104364343044,10.2350648767,0.693205387858,0.409318729164,0.736063927016,0.686166906272,26.4556331911,25.301107255,0.00750117537803,13.4117293626,0.224013266977,846.404204148,251.871600375,0.297578390018,False,True,False,114,2.15276110586e-09,19.8868714232,24.270156845
115,115,83.7739412982,-4.91040777889,25.3917221717,0.0255715869024,0.0170059188196,0.0208534968519,114.426578665,0.007713886225,11.0425430268,0.231616115538,0.145395337723,0.333602007364,0.210973536101,3.33216326262,107.734709922,0.00057962091059,2.15781560643,0.0849810655551,421.673931882,51.7375004718,0.122695515563,False,True,False,75,5.55314811188e-09,18.7141974966,31.9164233617
116,116,83.9804605787,-6.27113287445,1.88053913149,0.0241883876116,0.0146438039838,0.0188204677643,36.5007987085,0.00453758013235,9.00448686637,0.0,0.634255259617,0.0,0.0,73.2337073686,177.198492903,0.010376044796,0.0,0.0,33.0154888022,0.0,0.0,False,True,False,116,3.26644698619e-22,0.0,19.9028311302
117,117,83.8401644534,-6.05185665025,2060.88779269,0.118086115309,0.0622962102566,0.0857689773034,146.139608245,0.0798614103294,8.65665947064,0.318585799044,0.653108873928,0.331126310761,0.316552614106,31.5499790321,81.1283260547,0.0928366647435,8.74370992098,0.00424269091796,7411.35791325,50.9724506219,0.00687761287723,False,False,True,117,9.42242013173e-11,2.64515576775,17.9370889483
118,118,83.6499540385,-5.69415930246,212.419829689,0.0787536193405,0.0304537180635,0.0489728549288,168.162012929,0.0290405128471,8.95703899778,0.164380125102,0.757388696583,0.166738777838,0.16400318187,17.7593152182,203.645744451,0.0170371541172,1.26592150858,0.00595952605007,1145.4254019,12.9247264676,0.0112837784514,False,False,True,103,3.70568535553e-12,0.253549647417,19.711286221
119,119,83.8124068575,-5.33975210756,3213484.76354,0.182590927861,0.0698537247137,0.112936514954,13.3379517423,0.165167916818,9.1757917005,0.460703770967,1.00388225012,0.540773817911,0.446697550628,9.22077953617,18.12007786,0.0470431499266,30.7074549824,9.55581160079e-06,7473763.06298,135.950073344,1.81903108512e-05,False,False,True,119,1.49560874657e-12,26.0331277891,39.2010535234
120,120,83.8836706774,-5.16883331369,5.58735494595,0.016491399538,0.0126667736707,0.0144531251105,52.7075656942,0.00363006410588,11.0976588978,0.223551054365,0.0724295150498,0.33903350777,0.199193431359,1.03288365348,296.028581012,8.63047938995e-05,1.54463238733,0.276451451943,143.876884148,53.4359308285,0.371400389611,True,False,False,43,5.16165608713e-09,21.0920525337,28.9231953428
121,121,83.8045450957,-5.16514917767,7.15915614403,0.0260755550616,0.0147889399084,0.0196374595323,78.5469454554,0.00544509615882,10.6441401132,0.481942294837,0.277352447703,0.558238692629,0.468711077735,99.6035566232,340.096823756,0.0153640405206,5.68988254798,0.794770002708,116.592482316,144.873183281,1.24256024405,False,True,False,121,1.45628069182e-08,25.7648712971,30.3632131825
122,122,83.7493345818,-4.97191530453,25.2466036379,0.0376442247232,0.0170535533907,0.0253370834188,119.606078528,0.0104364343044,10.9046958411,0.2743348749,0.152735130731,0.336983829081,0.263039155957,1.37032312401,313.907410956,0.000351881326386,2.67517915301,0.105961942104,284.80452195,52.7917737964,0.185361431184,False,True,False,37,3.46121226447e-09,12.4335899707,25.6605676044
123,123,83.8417779289,-6.05281467333,1837.49106725,0.108485454898,0.0567309168618,0.0784504896259,154.659184864,0.0748700721838,8.6279670653,0.332333683222,0.632733411028,0.345161673449,0.330254799953,36.0939044107,80.706444711,0.0888556753462,8.6899828401,0.00472926535263,7192.76709819,55.3851408802,0.00770011598097,False,False,True,117,1.05679700833e-10,2.8214994856,17.9028304363
124,124,83.866565652,-5.88142243022,10229.86233,0.132788512245,0.0757539867773,0.100295858343,155.916355014,0.174696835096,7.53682934813,0.270661428188,0.435132273481,0.291019852749,0.267292450633,6.62548356711,243.850172976,0.0266589826128,7.89780417579,0.000772034258232,32715.3491818,39.3725339524,0.00120348811604,False,False,True,124,7.40648076035e-11,3.71235200683,18.5781516584
125,125,83.6485669416,-5.80472113437,5.97038060955,0.0356855267954,0.0175037548276,0.0249926131471,131.447149255,0.00635261218529,8.97624789131,0.0645540497564,0.724234810416,0.0645540497564,0.0645540497564,70.3836622756,39.0913771629,0.0175855188299,0.0968359864051,0.0162193991871,71.0480531333,1.93729214779,0.0272673502277,False,False,True,125,1.44040296461e-22,0.0,23.1673895059
126,126,83.7627688597,-5.77400111154,11.587338914,0.0487151639197,0.0137569779496,0.0258877082002,159.28258355,0.00862140225147,9.98636184232,0.319499054316,0.667978555833,0.336985577334,0.316638924494,57.5372564448,216.900517068,0.0154239763365,2.73334443147,0.235890608859,101.009406057,52.7923215593,0.522647579273,False,True,False,126,2.00083112164e-09,3.7268598357,22.1425440785
127,127,83.862395741,-5.18862954017,31.36552705,0.0237436513432,0.0173245571545,0.0202817219376,158.048451251,0.00635261218529,10.9844387225,0.186995107388,0.0704100288883,0.307690078045,0.159700368299,0.672731084489,182.098003107,0.000110690700318,1.78529478648,0.0569190112327,560.979975575,44.0124066382,0.0784562882002,False,True,False,43,5.90315733658e-09,19.3835406794,27.7327076886
128,128,83.8411430054,-5.14058132904,2.17694800724,0.0106425648091,0.0102853110522,0.0104624131755,164.911642557,0.00181503205294,10.8860602592,0.248106799304,0.116585894939,0.351484582461,0.227448696457,1.29990118322,154.406609453,5.69159598399e-05,1.20177331171,0.552045022533,86.8648410329,57.432892945,0.661175364648,True,False,False,43,1.13034606007e-08,20.1232271151,27.1018442376
129,129,83.8086801134,-5.06731316961,1.84888798682,0.0243737190394,0.0076468827632,0.0136522149118,163.300277263,0.00272254807941,10.6121846264,0.495390444069,0.236793477246,0.509652592966,0.493092128538,4.64743741246,245.581519989,0.000346481278843,3.29708179279,1.78327828202,32.2129928337,120.752632965,3.74856920584,True,False,False,129,1.00838893283e-07,4.65355292248,26.21897964
130,130,83.79608742,-5.00106541632,14.9164074468,0.0216399251712,0.0151994347741,0.0181360037262,129.496622097,0.00499133814559,10.6715178805,0.455829490334,0.208667780328,0.517299305855,0.445308662841,1.7956099685,102.105461869,0.000236240956195,4.51235766708,0.302509681581,292.718896354,124.403306682,0.424992401352,False,True,False,130,3.90123388004e-09,19.4199123691,22.8757595429
131,131,83.8422351319,-6.05343309783,1583.94075148,0.102497221651,0.0559338771268,0.0757170192339,155.407015267,0.069424976025,8.61717171968,0.338875936235,0.6146303068,0.351963827322,0.336754907389,36.279589994,81.9333045285,0.0831973280913,8.72102839584,0.00550590568978,6562.49695809,57.5896177905,0.0087755648739,False,False,True,117,1.22029269342e-10,2.93536445636,17.8985900307
132,132,83.8361778128,-5.2479828274,275.962312685,0.0518570878395,0.0331422547568,0.0414567342675,19.6510347761,0.0217803846353,10.6765707076,0.258554114881,0.151386358155,0.358217010098,0.23897241771,0.377727260141,336.518279141,0.000259674016474,4.94613112632,0.0179232123336,2259.87244933,59.654133565,0.026397124131,False,True,False,43,2.0074795583e-09,19.9559572412,32.5689096114
133,133,83.8777005843,-5.06722681674,3.5586102126,0.0147806650928,0.013420796355,0.0140843280351,70.3135475408,0.00317630609265,10.8868837651,0.208685306284,0.0776144471379,0.292623572609,0.192042564053,1.50402475188,192.511823599,0.00011934033099,1.12132854192,0.315102940453,102.241854927,39.8076691738,0.389348072784,True,False,False,47,7.62659989331e-09,13.6609349595,24.3981341717
134,134,83.8212429687,-4.9792833801,1.28039066174,0.0196877843806,0.00927376270699,0.0135122107951,87.6708130612,0.00226879006618,10.8110683037,0.0864747644761,0.112184729006,0.163827196784,0.0664020745416,57.624430304,314.525861639,0.00420842371919,0.337191439763,0.263350436581,27.617726832,12.4772860961,0.451785412029,True,False,False,134,6.47756294463e-10,6.28569434895,29.5711033024
135,135,83.7098703271,-4.92472452599,6.21373296221,0.0320603291953,0.00919301649491,0.017167735294,1.51952531117,0.00453758013235,10.7576715759,0.229889024636,0.143137164929,0.339127419501,0.207357925309,140.260883069,273.004084395,0.0165356997122,1.83576441642,0.29543664454,82.3051259677,53.4655382607,0.649601560438,False,True,False,37,8.52810219669e-09,20.1797210888,24.108304292
136,136,83.648213603,-5.69047883061,63.5354042838,0.0582449345294,0.0222680838332,0.0360139290409,3.01632224661,0.01542777245,8.83812965717,0.100196235877,0.705377777979,0.100196235877,0.100196235877,28.5401945014,268.323005001,0.0148066881255,0.336164188342,0.00529097425493,463.233450121,4.66714126027,0.0100751386996,False,False,True,103,3.28716200396e-23,0.0,19.7141677333
137,137,83.82937695,-5.21636304255,7.06621273979,0.0148743522085,0.0139077718159,0.0143829446368,168.923743766,0.00317630609265,10.7602508878,0.25379744742,0.0975994161743,0.346632990702,0.235751059157,2.68615463716,322.201145546,0.00022227295306,1.60681443921,0.227394008414,201.73949229,55.8583266425,0.276883450079,True,False,False,43,1.38419739014e-08,18.0963928417,27.6297536224
138,138,83.8989435427,-5.17169136381,5.31813124259,0.0222471021504,0.0130447988901,0.0170355209324,54.100696259,0.00453758013235,10.7874195953,0.179225625581,0.0908399791547,0.303465475502,0.150389848323,0.875228149947,320.689292863,0.000101599625169,1.4586534594,0.274279327241,101.514452772,42.8121178443,0.421734212964,False,True,False,138,5.89249202436e-09,19.4690716013,29.200223439
139,139,83.6956991431,-5.83399440284,5.93514909572,0.0320695640465,0.014477383128,0.02154723568,73.8386993667,0.00635261218529,10.1122471986,0.484365441865,0.370106768178,0.487987670154,0.483788855601,100.455538041,142.079633444,0.0186559341118,4.77075801276,0.803814350039,78.5924546347,110.704641737,1.4085912223,False,True,False,139,1.36207264198e-10,1.14344389062,24.8119804254
140,140,83.7353231997,-5.49790246622,0.395772980994,0.0180015429803,0.00988108801277,0.0133369723159,135.80043747,0.00226879006618,10.3715978451,0.457825075698,0.252284416299,0.457825075698,0.457825075698,7.84631000054,336.520936176,0.000558264424728,2.59916906853,6.56732317098,9.33638358366,97.4422457728,10.4368297317,True,False,False,140,7.76035969286e-22,0.0,37.6377538007
141,141,83.8130429288,-5.33747034955,1848394.76703,0.180342083362,0.0664887984855,0.109502184632,12.0537644551,0.121607147547,9.23968913553,0.454934870082,0.946743972493,0.536736876282,0.440577686335,8.62426637432,27.9222594194,0.0413644944323,29.3307913802,1.5868250605e-05,4352511.46575,133.927882256,3.07702537511e-05,False,False,True,141,2.20963668873e-12,26.3358249511,35.7388118252
142,142,84.154967626,-6.25359301748,46.15996758,0.0294851759766,0.0217799674204,0.0253413924668,156.377709979,0.0104364343044,7.28367496699,0.143338675695,1.03505663687,0.167306294165,0.139161531365,71.392697415,275.677821637,0.0183389612291,0.659527885865,0.0142878758466,664.819955584,13.0128580489,0.0195735069918,False,True,False,142,5.72095884271e-10,2.41715355281,17.0556041423
